Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Azhar Ali,39037,run out (†Dhoni/Bumrah),59,71,99,6,1,83.1,0
Fakhar Zaman,512191,c Jadeja b Pandya,114,106,142,12,3,107.55,0
Babar Azam,348144,c Yuvraj Singh b Jadhav,46,52,84,4,0,88.46,0
Shoaib Malik,42657,c Jadhav b Kumar,12,16,29,0,1,75.0,0
Mohammad Hafeez,41434,not out ,57,37,47,4,3,154.05,0
Imad Wasim,227758,not out ,25,21,35,1,1,119.05,0
Rohit Sharma,34102,lbw b Mohammad Amir,0,3,4,0,0,0.0,1
Shikhar Dhawan,28235,c †Sarfraz Ahmed b Mohammad Amir,21,22,42,4,0,95.45,1
Virat Kohli (c),253802,c Shadab Khan b Mohammad Amir,5,9,11,0,0,55.56,1
Yuvraj Singh,36084,lbw b Shadab Khan,22,31,49,4,0,70.97,1
MS Dhoni †,28081,c Imad Wasim b Hasan Ali,4,16,23,0,0,25.0,1
Kedar Jadhav,290716,c †Sarfraz Ahmed b Shadab Khan,9,13,18,2,0,69.23,1
Hardik Pandya,625371,run out (Mohammad Hafeez/Hasan Ali),76,43,46,4,6,176.74,1
Ravindra Jadeja,234675,c Babar Azam b Junaid Khan,15,26,41,0,0,57.69,1
Ravichandran Ashwin,26421,c †Sarfraz Ahmed b Hasan Ali,1,3,11,0,0,33.33,1
Bhuvneshwar Kumar,326016,not out ,1,8,14,0,0,12.5,1
Jasprit Bumrah,625383,c †Sarfraz Ahmed b Hasan Ali,1,9,10,0,0,11.11,1
