Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Parthiv Patel †,32242,c Rana b Narine,11,11,16,2,0,100.0,0
Virat Kohli (c),253802,c Shubman Gill b Gurney,100,58,98,9,4,172.41,0
Akshdeep Nath,500360,c Uthappa b Russell,13,15,27,0,1,86.67,0
Moeen Ali,8917,c Prasidh Krishna b Kuldeep Yadav,66,28,34,5,6,235.71,0
Marcus Stoinis,325012,not out ,17,8,21,2,1,212.5,0
Chris Lynn,326637,c Kohli b Steyn,1,2,5,0,0,50.0,1
Sunil Narine,230558,c †Patel b Saini,18,16,18,4,0,112.5,1
Shubman Gill,1070173,c Kohli b Steyn,9,11,21,1,0,81.82,1
Robin Uthappa,35582,c Negi b Stoinis,9,20,43,1,0,45.0,1
Nitish Rana,604527,not out ,85,46,86,9,5,184.78,1
Andre Russell,276298,run out (Kohli/Ali),65,25,50,2,9,260.0,1
Dinesh Karthik (c)†,30045,not out ,0,0,1,0,0,,1
