Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tom Banton,877051,lbw b Santner,31,20,35,4,1,155.0,0
Jonny Bairstow,297433,c Mitchell b Santner,8,9,15,1,0,88.89,0
Dawid Malan,236489,not out ,103,51,79,9,6,201.96,0
Eoin Morgan (c),24598,c Mitchell b Southee,91,41,59,7,7,221.95,0
Sam Billings †,297628,not out ,0,1,3,0,0,0.0,0
Martin Guptill,226492,c Malan b TK Curran,27,14,21,1,3,192.86,1
Colin Munro,232359,c Brown b Parkinson,30,21,37,3,0,142.86,1
Tim Seifert †,625964,c TK Curran b Jordan,3,4,9,0,0,75.0,1
Colin de Grandhomme,55395,c Banton b Parkinson,7,3,7,0,1,233.33,1
Ross Taylor,38699,c Banton b Brown,14,10,18,0,1,140.0,1
Daryl Mitchell,381743,c Jordan b Parkinson,2,5,10,0,0,40.0,1
Mitchell Santner,502714,c †Billings b SM Curran,10,8,29,1,0,125.0,1
Tim Southee (c),232364,lbw b Parkinson,39,15,15,2,4,260.0,1
Ish Sodhi,559066,run out (Jordan),9,7,13,0,1,128.57,1
Trent Boult,277912, b Jordan,8,8,15,1,0,100.0,1
Blair Tickner,854909,not out ,5,6,7,0,0,83.33,1
