Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Gregory b Wildermuth,4,3,0,0,133.33,0
Liam Livingstone,403902,c Bartlett b Wildermuth,17,12,0,2,141.67,0
Colin Munro,232359,c Denly b Morkel,82,54,5,4,151.85,0
Josh Inglis †,662235,c Lynn b Bazley,25,20,3,0,125.0,0
Cameron Bancroft,501011,c Bazley b Morkel,15,14,0,1,107.14,0
Ashton Turner (c),500268,not out ,24,15,3,0,160.0,0
Jhye Richardson,774223,not out ,0,2,0,0,0.0,0
Max Bryant,1088608,c Bancroft b Behrendorff,5,7,1,0,71.43,1
Chris Lynn (c),326637,st †Inglis b Fawad Ahmed,27,16,2,2,168.75,1
Joe Denly,12454, b Fawad Ahmed,26,31,1,0,83.87,1
Joe Burns,326632,c †Inglis b Tye,2,4,0,0,50.0,1
Lewis Gregory,362201, b Behrendorff,20,17,0,2,117.65,1
Jack Wildermuth,570854,c †Inglis b Livingstone,1,4,0,0,25.0,1
Jimmy Peirson †,444970,lbw b Richardson,8,6,1,0,133.33,1
James Bazley,709675,c Hardie b Tye,4,5,0,0,80.0,1
Mark Steketee,555853,c Munro b Richardson,0,2,0,0,0.0,1
Matthew Kuhnemann,774219,not out ,1,2,0,0,50.0,1
Morne Morkel,46538,c Hardie b Fawad Ahmed,2,7,0,0,28.57,1
