Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Sanju Samson,425943,c Sharma b Sandeep Sharma,5,14,14,1,0,35.71,0
Sam Billings,297628,c †Saha b Sandeep Sharma,0,2,3,0,0,0.0,0
Karun Nair (c),398439, b Patel,11,10,28,0,1,110.0,0
Shreyas Iyer,642519,c & b Sandeep Sharma,6,7,9,1,0,85.71,0
Rishabh Pant †,931581,lbw b Maxwell,3,6,16,0,0,50.0,0
Corey Anderson,277662, b Aaron,18,25,29,0,1,72.0,0
Chris Morris,439952,c & b Patel,2,5,2,0,0,40.0,0
Kagiso Rabada,550215,c Marsh b Sandeep Sharma,11,20,25,1,0,55.0,0
Amit Mishra,31107,not out ,4,9,17,0,0,44.44,0
Mohammed Shami,481896,c Sandeep Sharma b Aaron,2,4,6,0,0,50.0,0
Shahbaz Nadeem,31872,c & b Sharma,0,1,2,0,0,0.0,0
Martin Guptill,226492,not out ,50,27,32,6,3,185.19,1
Hashim Amla,43906,not out ,16,20,32,1,0,80.0,1
