Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434, b Archer,100,56,12,4,178.57,0
Jake Weatherald,781285,run out (Archer),65,52,5,4,125.0,0
Colin Ingram (c),45705,not out ,4,4,0,0,100.0,0
Jonathan Wells,233680,lbw b Archer,8,7,1,0,114.29,0
Jake Lehmann,437448, b Archer,4,2,1,0,200.0,0
Alex Doolan,233648,not out ,70,55,4,3,127.27,1
D'Arcy Short,308798,c †Carey b Neser,28,24,2,2,116.67,1
George Bailey (c),4451, b Siddle,7,7,1,0,100.0,1
Ben McDermott,603410,c Wells b Laughlin,45,29,4,1,155.17,1
Dan Christian,4864,run out (†Carey/Wells),2,4,0,0,50.0,1
Jofra Archer,669855,not out ,4,4,0,0,100.0,1
