Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
William Bosisto,530015,lbw b Faulkner,0,1,0,0,0.0,0
Michael Klinger,6161,c Botha b Rose,5,7,1,0,71.43,0
Hilton Cartwright,557295,c McDermott b Short,29,35,1,0,82.86,0
Ashton Turner (c),500268, b Meredith,4,5,0,0,80.0,0
Cameron Bancroft †,501011,c †Wade b Meredith,2,3,0,0,66.67,0
Ashton Agar,505120,c Doolan b Short,32,37,2,0,86.49,0
David Willey,308251,c McDermott b Faulkner,6,13,0,0,46.15,0
Nathan Coulter-Nile,261354,c McDermott b Meredith,20,14,1,2,142.86,0
Jhye Richardson,774223,not out ,5,5,0,0,100.0,0
Matthew Wade (c)†,230193,c †Bancroft b Richardson,24,22,3,0,109.09,1
D'Arcy Short,308798,c Cartwright b Agar,34,33,4,0,103.03,1
Alex Doolan,233648,not out ,41,36,6,0,113.89,1
Ben McDermott,603410,c Klinger b Agar,3,5,0,0,60.0,1
George Bailey,4451,c †Bancroft b Coulter-Nile,1,5,0,0,20.0,1
Simon Milenko,326639,not out ,3,4,0,0,75.0,1
