Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rob Quiney,211854,c Tremain b Lawford,51,30,6,3,170.0,0
Luke Wright,23460,c Tremain b Pattinson,6,5,1,0,120.0,0
Kevin Pietersen,19296,c Tremain b Narine,73,46,7,3,158.7,0
Glenn Maxwell,325026,c Ferguson b Pattinson,24,17,2,0,141.18,0
Sam Harper †,772361,c Narine b Pattinson,3,5,0,0,60.0,0
David Hussey (c),5766,run out (†Nevill),27,11,3,1,245.45,0
James Faulkner,270484,run out (Finch/Lawford),9,4,0,1,225.0,0
Adam Zampa,379504,not out ,0,1,0,0,0.0,0
Ben Hilfenhaus,5941,not out ,1,1,0,0,100.0,0
Sunil Narine,230558,c Pietersen b Boland,12,10,0,1,120.0,1
Aaron Finch (c),5334,c Faulkner b Boland,27,13,2,2,207.69,1
Marcus Harris,434813,c Wright b Zampa,9,12,0,0,75.0,1
Cameron White,8291,c Faulkner b Zampa,38,29,2,1,131.03,1
Trent Lawford,685869,c Maxwell b Zampa,2,5,0,0,40.0,1
Tom Cooper,219885,c Hilfenhaus b Beer,2,3,0,0,66.67,1
Callum Ferguson,5236,c Maxwell b Beer,6,6,0,0,100.0,1
Peter Nevill †,6973,c Maxwell b Beer,3,4,0,0,75.0,1
James Pattinson,272465,lbw b Hilfenhaus,13,10,0,1,130.0,1
Chris Tremain,553800,not out ,27,17,3,0,158.82,1
Brad Hogg,5681,not out ,9,11,1,0,81.82,1
