Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Babar Azam,348144,run out (Banton/Rahat Ali),78,56,7,2,139.29,0
Sharjeel Khan,227762,c Shoaib Malik b Hasan Ali,19,11,1,2,172.73,0
Cameron Delport,322810, b Mohammad Mohsin,20,16,3,0,125.0,0
Imad Wasim (c),227758,c Shoaib Malik b Hasan Ali,50,30,3,3,166.67,0
Chadwick Walton,315586,not out ,9,6,1,0,150.0,0
Iftikhar Ahmed,480603,not out ,16,3,1,2,533.33,0
Tom Banton,877051,lbw b Jordan,13,13,1,0,100.0,1
Kamran Akmal †,41028, b Delport,43,26,5,2,165.38,1
Haider Ali,1168651, b Jordan,4,3,1,0,133.33,1
Shoaib Malik,42657,run out (Arshad Iqbal),16,12,2,0,133.33,1
Liam Livingstone,403902,not out ,54,29,2,3,186.21,1
Liam Dawson,211855,c †Mohammad Rizwan b Mohammad Amir,22,16,0,1,137.5,1
Daren Sammy (c),53115,c & b Umaid Asif,30,20,2,1,150.0,1
Wahab Riaz,43590,c †Mohammad Rizwan b Umaid Asif,0,1,0,0,0.0,1
