Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,lbw b Henry,5,28,29,0,0,17.86,0
Liton Das,536936,c Ferguson b Boult,1,4,12,0,0,25.0,0
Soumya Sarkar,436677,c Taylor b de Grandhomme,22,23,41,3,0,95.65,0
Mushfiqur Rahim †,56029, b Ferguson,24,36,51,2,0,66.67,0
Mohammad Mithun,269237, b Astle,57,69,101,7,1,82.61,0
Mahmudullah,56025,c †Latham b Astle,7,8,15,1,0,87.5,0
Sabbir Rahman,373538,c Neesham b Ferguson,43,65,101,7,0,66.15,0
Mehidy Hasan Miraz,629063,c Nicholls b Neesham,16,20,24,1,0,80.0,0
Mohammad Saifuddin,629070, b Ferguson,10,15,26,0,0,66.67,0
Mashrafe Mortaza (c),56007,c Boult b Neesham,13,18,28,0,1,72.22,0
Mustafizur Rahman,330902,not out ,5,12,18,1,0,41.67,0
Martin Guptill,226492,c Liton Das b Mustafizur Rahman,118,88,126,14,4,134.09,1
Henry Nicholls,539511,c Liton Das b Mustafizur Rahman,14,23,31,2,0,60.87,1
Kane Williamson (c),277906,not out ,65,86,128,3,0,75.58,1
Ross Taylor,38699,not out ,21,20,33,3,0,105.0,1
