Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Zampa b Behrendorff,5,8,11,0,0,62.5,0
KL Rahul,422108,c Finch b Coulter-Nile,50,36,56,6,1,138.89,0
Virat Kohli (c),253802,c Coulter-Nile b Zampa,24,17,25,3,0,141.18,0
Rishabh Pant,931581,run out (Behrendorff/†Handscomb),3,5,6,0,0,60.0,0
MS Dhoni †,28081,not out ,29,37,48,0,1,78.38,0
Dinesh Karthik,30045, b Coulter-Nile,1,3,2,0,0,33.33,0
Krunal Pandya,471342,c Maxwell b Coulter-Nile,1,6,8,0,0,16.67,0
Umesh Yadav,376116,lbw b Cummins,2,4,8,0,0,50.0,0
Yuzvendra Chahal,430246,not out ,0,4,15,0,0,0.0,0
D'Arcy Short,308798,run out (Pandya/†Dhoni),37,37,63,5,0,100.0,1
Marcus Stoinis,325012,run out (Yadav/Chahal),1,5,8,0,0,20.0,1
Aaron Finch (c),5334,lbw b Bumrah,0,1,2,0,0,0.0,1
Glenn Maxwell,325026,c Rahul b Chahal,56,43,42,6,2,130.23,1
Peter Handscomb †,334337,c †Dhoni b Bumrah,13,15,24,0,0,86.67,1
Ashton Turner,500268, b Pandya,0,5,3,0,0,0.0,1
Nathan Coulter-Nile,261354, b Bumrah,4,8,14,0,0,50.0,1
Pat Cummins,489889,not out ,7,3,10,1,0,233.33,1
Jhye Richardson,774223,not out ,7,3,7,1,0,233.33,1
