Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Colin Munro,232359,c & b Mohammad Nawaz,0,1,0,0,0.0,0
Luke Ronchi †,7502,c Ahmed Shehzad b Sohail Khan,23,13,4,1,176.92,0
Dawid Malan,236489,c Roy b Cutting,64,40,5,3,160.0,0
Hussain Talat,628240,c Ahmed Shehzad b Mohammad Hasnain,19,22,1,0,86.36,0
Colin Ingram,45705,c Abdul Nasir b Cutting,6,6,1,0,100.0,0
Asif Ali,494230,c Abdul Nasir b Mohammad Hasnain,19,13,2,0,146.15,0
Shadab Khan (c),922943, b Cutting,8,7,0,0,114.29,0
Faheem Ashraf,681117,c Roy b Mohammad Hasnain,20,8,4,0,250.0,0
Amad Butt,717373,lbw b Sohail Khan,0,1,0,0,0.0,0
Muhammad Musa,1072472,c †Sarfaraz Ahmed b Mohammad Hasnain,0,3,0,0,0.0,0
Akif Javed,1203669,not out ,0,2,0,0,0.0,0
Jason Roy,298438,lbw b Muhammad Musa,0,2,0,0,0.0,1
Shane Watson,8180,run out (Akif Javed),15,12,2,1,125.0,1
Ahmed Shehzad,259410,c Faheem Ashraf b Muhammad Musa,7,11,1,0,63.64,1
Sarfaraz Ahmed (c)†,227760,lbw b Amad Butt,21,18,2,0,116.67,1
Azam Khan,1137262, b Faheem Ashraf,59,33,5,3,178.79,1
Mohammad Nawaz,348148,c Amad Butt b Akif Javed,23,13,4,0,176.92,1
Ben Cutting,230371,not out ,22,12,1,2,183.33,1
Sohail Khan,317252,c Shadab Khan b Muhammad Musa,14,9,1,1,155.56,1
Abdul Nasir,1216919,not out ,1,2,0,0,50.0,1
