Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,c Rankin b Simi Singh,1,5,5,0,0,20.0,0
Hazratullah Zazai,793457,c Simi Singh b Dockrell,82,54,72,6,7,151.85,0
Samiullah Shinwari,318339,c Dockrell b Chase,1,4,7,0,0,25.0,0
Asghar Afghan (c),320652,c Dockrell b Little,37,34,62,2,2,108.82,0
Shafiqullah,362603,c & b Chase,2,3,9,0,0,66.67,0
Mohammad Nabi,25913,c Thompson b Rankin,12,5,13,1,1,240.0,0
Najibullah Zadran,524049,not out ,20,10,16,2,1,200.0,0
Rashid Khan,793463,c Balbirnie b Rankin,0,2,6,0,0,0.0,0
Aftab Alam,440963,c Balbirnie b Chase,1,3,4,0,0,33.33,0
Paul Stirling,303427,c Rashid Khan b Aftab Alam,2,5,6,0,0,40.0,1
Stuart Thompson,414821,c Mohammad Nabi b Mujeeb Ur Rahman,3,7,10,0,0,42.86,1
William Porterfield,24611,c Aftab Alam b Rashid Khan,33,23,32,2,2,143.48,1
Andy Balbirnie,303423,c & b Mujeeb Ur Rahman,0,1,2,0,0,0.0,1
Gary Wilson (c)†,24609, b Rashid Khan,22,28,45,0,1,78.57,1
Kevin O'Brien,24605,c sub (Usman Ghani) b Fareed Ahmad,3,5,7,0,0,60.0,1
Simi Singh,1005257, b Mohammad Nabi,0,3,8,0,0,0.0,1
George Dockrell,348034,c Samiullah Shinwari b Mujeeb Ur Rahman,3,7,8,0,0,42.86,1
Josh Little,928067,not out ,1,3,11,0,0,33.33,1
Boyd Rankin,24599, b Rashid Khan,7,5,5,0,1,140.0,1
Peter Chase,524845,c Mohammad Nabi b Rashid Khan,4,3,2,1,0,133.33,1
