Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c Shubman Gill b Kuldeep Yadav,29,27,3,1,107.41,0
Brendon McCullum,37737,c †Karthik b Russell,38,28,4,2,135.71,0
Virat Kohli (c),253802,not out ,68,44,5,3,154.55,0
Manan Vohra,532856, b Russell,0,1,0,0,0.0,0
Mandeep Singh,398506,c Shivam Mavi b Russell,19,14,0,2,135.71,0
Colin de Grandhomme,55395,not out ,11,6,0,1,183.33,0
Chris Lynn,326637,not out ,62,52,7,1,119.23,1
Sunil Narine,230558,c de Grandhomme b Ashwin,27,19,3,1,142.11,1
Robin Uthappa,35582,c Southee b Ashwin,36,21,3,3,171.43,1
Nitish Rana,604527,retired hurt ,15,10,2,0,150.0,1
Andre Russell,276298,c †de Kock b Mohammed Siraj,0,1,0,0,0.0,1
Dinesh Karthik (c)†,30045,c Kohli b Mohammed Siraj,23,10,2,1,230.0,1
Shubman Gill,1070173,not out ,5,2,1,0,250.0,1
