Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Lahiru Thirimanne,301236,lbw b Henry,4,2,4,1,0,200.0,0
Dimuth Karunaratne (c),227772,not out ,52,84,146,4,0,61.9,0
Kusal Perera †,300631,c de Grandhomme b Henry,29,24,34,4,0,120.83,0
Kusal Mendis,629074,c Guptill b Henry,0,1,3,0,0,0.0,0
Dhananjaya de Silva,465793,lbw b Ferguson,4,13,15,1,0,30.77,0
Angelo Mathews,49764,c †Latham b de Grandhomme,0,9,14,0,0,0.0,0
Jeevan Mendis,49700,c Neesham b Ferguson,1,4,5,0,0,25.0,0
Thisara Perera,233514,c Boult b Santner,27,23,35,0,2,117.39,0
Isuru Udana,328026,c Henry b Neesham,0,3,5,0,0,0.0,0
Suranga Lakmal,49619,c Santner b Boult,7,13,19,1,0,53.85,0
Lasith Malinga,49758, b Ferguson,1,2,9,0,0,50.0,0
Martin Guptill,226492,not out ,73,51,82,8,2,143.14,1
Colin Munro,232359,not out ,58,47,82,6,1,123.4,1
