Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,not out ,141,284,434,20,1,49.65,0
Aiden Markram,600498,c Smith b Hazlewood,0,11,17,0,0,0.0,0
Hashim Amla,43906,c Cummins b Hazlewood,31,87,128,3,0,35.63,0
AB de Villiers,44936,c Warner b Cummins,64,95,136,10,0,67.37,0
Faf du Plessis (c),44828,c Smith b Cummins,5,14,19,1,0,35.71,0
Temba Bavuma,372116,c Smith b Cummins,1,12,14,0,0,8.33,0
Quinton de Kock †,379143,c †Paine b Cummins,3,11,20,0,0,27.27,0
Vernon Philander,46945,c †Paine b MR Marsh,8,23,27,1,0,34.78,0
Keshav Maharaj,267724,c Bancroft b Starc,3,7,7,0,0,42.86,0
Kagiso Rabada,550215,c Smith b Lyon,22,42,62,3,0,52.38,0
Morne Morkel,46538,c Smith b Lyon,4,4,3,1,0,100.0,0
Cameron Bancroft,501011,lbw b Philander,77,103,178,14,0,74.76,1
David Warner,219889, b Rabada,30,14,28,5,1,214.29,1
Usman Khawaja,215155,c Rabada b Morkel,5,22,25,0,0,22.73,1
Steven Smith (c),267192,c Elgar b Morkel,5,18,19,1,0,27.78,1
Shaun Marsh,6683,c †de Kock b Morkel,26,63,88,3,0,41.27,1
Mitchell Marsh,272450,c †de Kock b Philander,5,22,34,1,0,22.73,1
Tim Paine †,7252,not out ,34,84,148,3,0,40.48,1
Pat Cummins,489889,c de Villiers b Rabada,4,40,38,0,0,10.0,1
Mitchell Starc,311592,c de Villiers b Rabada,2,5,9,0,0,40.0,1
Nathan Lyon,272279,c Elgar b Morkel,47,38,58,8,0,123.68,1
Josh Hazlewood,288284,c Amla b Rabada,10,14,26,2,0,71.43,1
Aiden Markram,600498,c Cummins b Starc,84,145,216,10,2,57.93,2
Dean Elgar,230852,c Smith b Cummins,14,23,43,2,0,60.87,2
Hashim Amla,43906,c Bancroft b Cummins,31,80,106,5,0,38.75,2
AB de Villiers,44936,c SE Marsh b Hazlewood,63,136,221,7,1,46.32,2
Faf du Plessis (c),44828,lbw b Lyon,20,44,58,3,0,45.45,2
Temba Bavuma,372116,c sub (PSP Handscomb) b Hazlewood,5,4,5,1,0,125.0,2
Quinton de Kock †,379143,c †Paine b Cummins,65,97,145,8,1,67.01,2
Vernon Philander,46945,not out ,52,79,127,6,1,65.82,2
Kagiso Rabada,550215,st †Paine b Lyon,20,46,43,3,0,43.48,2
Keshav Maharaj,267724,c Cummins b Lyon,5,14,18,1,0,35.71,2
Morne Morkel,46538,c Khawaja b Hazlewood,6,7,10,0,1,85.71,2
Cameron Bancroft,501011,run out (du Plessis),26,64,88,3,0,40.62,3
David Warner,219889,c de Villiers b Rabada,32,67,100,4,0,47.76,3
Usman Khawaja,215155,c de Villiers b Maharaj,1,9,18,0,0,11.11,3
Steven Smith (c),267192,c Elgar b Morkel,7,21,29,0,1,33.33,3
Shaun Marsh,6683,c Markram b Maharaj,0,1,3,0,0,0.0,3
Mitchell Marsh,272450,c de Villiers b Morkel,16,28,39,3,0,57.14,3
Tim Paine †,7252,not out ,9,27,58,2,0,33.33,3
Pat Cummins,489889,c Elgar b Morkel,0,1,5,0,0,0.0,3
Mitchell Starc,311592,c Markram b Morkel,7,14,18,1,0,50.0,3
Nathan Lyon,272279,run out (Bavuma/†de Kock),0,0,4,0,0,,3
Josh Hazlewood,288284,c Philander b Morkel,5,6,13,1,0,83.33,3
