Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohail Nazir,1092313,c †Kamran Akmal b Rahat Ali,14,14,2,0,100.0,0
Zeeshan Ashraf †,520183,c †Kamran Akmal b Rahat Ali,52,39,7,1,133.33,0
Shan Masood (c),233901,c Umar Amin b Hasan Ali,28,23,3,0,121.74,0
Moeen Ali,8917, b Rahat Ali,0,2,0,0,0.0,0
Ravi Bopara,10582,c Hammad Azam b Mohammad Amir Khan,5,8,0,0,62.5,0
Khushdil Shah,716733,not out ,30,20,0,2,150.0,0
Shahid Afridi,42639,c Umar Amin b Wahab Riaz,19,13,1,1,146.15,0
Sohail Tanvir,43265,not out ,0,1,0,0,0.0,0
Kamran Akmal †,41028, b Mohammad Irfan,2,7,0,0,28.57,1
Imam-ul-Haq,568276,c Shan Masood b Sohail Tanvir,56,41,4,2,136.59,1
Wahab Riaz (c),43590,c Ali b Sohail Tanvir,3,7,0,0,42.86,1
Umar Amin,288211, b Ali,29,23,4,0,126.09,1
Shoaib Malik,42657,c Shahid Afridi b Ali Shafiq,30,25,1,2,120.0,1
Haider Ali,1168651,c Ali b Ali Shafiq,1,4,0,0,25.0,1
Hammad Azam,384518,c †Zeeshan Ashraf b Sohail Tanvir,7,5,1,0,140.0,1
Adil Amin,384530,not out ,7,7,1,0,100.0,1
Hasan Ali,681305,run out (†Zeeshan Ashraf),1,3,0,0,33.33,1
