Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Holder b Joseph,17,19,2,0,89.47,0
Alex Hales,249866,c Nurse b Joseph,110,107,9,5,102.8,0
Joe Root,303669,c CR Brathwaite b Joseph,101,108,10,0,93.52,0
Jos Buttler †,308967, b Holder,7,5,0,1,140.0,0
Eoin Morgan (c),24598, b Nurse,11,13,0,1,84.62,0
Ben Stokes,311158,c KC Brathwaite b Holder,34,20,4,1,170.0,0
Moeen Ali,8917,c & b Joseph,0,1,0,0,0.0,0
Chris Woakes,247235,c Bishoo b Holder,13,14,1,0,92.86,0
Liam Plunkett,19264,run out (Bishoo/†Hope),11,9,0,1,122.22,0
Adil Rashid,244497,run out (KC Brathwaite/†Hope),9,3,0,1,300.0,0
Steven Finn,210283,not out ,2,2,0,0,100.0,0
Kieran Powell,252932,c Hales b Finn,6,3,0,1,200.0,1
Evin Lewis,431901,c & b Woakes,0,3,0,0,0.0,1
Kraigg Brathwaite,348024,c Hales b Woakes,5,12,0,0,41.67,1
Shai Hope †,581379,c Root b Plunkett,16,42,1,0,38.1,1
Jason Mohammed,230549, b Plunkett,10,26,2,0,38.46,1
Jonathan Carter,314615,c Stokes b Finn,46,77,8,0,59.74,1
Jason Holder (c),391485,c †Buttler b Plunkett,0,1,0,0,0.0,1
Carlos Brathwaite,457249,lbw b Stokes,7,23,0,0,30.43,1
Ashley Nurse,315594,c Plunkett b Woakes,6,9,1,0,66.67,1
Devendra Bishoo,341593,c Roy b Rashid,10,27,1,0,37.04,1
Alzarri Joseph,670031,not out ,22,13,2,1,169.23,1
