Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jeet Raval,277914,c Root b Broad,5,21,28,0,0,23.81,0
Tom Latham,388802, b Broad,105,172,249,16,0,61.05,0
Kane Williamson (c),277906,c Root b Woakes,4,20,30,0,0,20.0,0
Ross Taylor,38699,c Root b Woakes,53,100,155,8,0,53.0,0
Henry Nicholls,539511,c Broad b Curran,16,48,64,3,0,33.33,0
BJ Watling †,38924,c Burns b Broad,55,192,263,7,0,28.65,0
Daryl Mitchell,381743,c Archer b Broad,73,159,250,8,1,45.91,0
Mitchell Santner,502714,c Woakes b Archer,23,39,59,1,2,58.97,0
Tim Southee,232364,c †Pope b Woakes,18,16,23,3,0,112.5,0
Matt Henry,506612,not out ,5,7,19,1,0,71.43,0
Neil Wagner,233713,c Sibley b Curran,0,1,1,0,0,0.0,0
Rory Burns,398778,run out (Raval/†Watling),101,209,321,15,0,48.33,1
Dom Sibley,519082,lbw b Southee,4,20,30,0,0,20.0,1
Joe Denly,12454,c †Watling b Henry,4,8,14,1,0,50.0,1
Joe Root (c),303669,c Nicholls b Santner,226,441,636,22,1,51.25,1
Ben Stokes,311158,c Taylor b Southee,26,59,78,4,0,44.07,1
Zak Crawley,665053,c †Watling b Wagner,1,6,14,0,0,16.67,1
Ollie Pope †,887207,c Raval b Wagner,75,202,260,6,0,37.13,1
Sam Curran,662973,not out ,11,15,33,1,0,73.33,1
Chris Woakes,247235,c †Watling b Wagner,0,3,6,0,0,0.0,1
Jofra Archer,669855, b Wagner,8,12,17,0,1,66.67,1
Stuart Broad,10617, b Wagner,0,3,3,0,0,0.0,1
Tom Latham,388802,c Root b Woakes,18,29,44,2,0,62.07,2
Jeet Raval,277914,lbw b Curran,0,2,7,0,0,0.0,2
Kane Williamson (c),277906,not out ,104,234,310,11,0,44.44,2
Ross Taylor,38699,not out ,105,186,276,11,2,56.45,2
