Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,c O'Brien b McCarthy,4,4,2,1,0,100.0,0
Najeeb Tarakai,533953,c Stirling b McCarthy,90,58,79,7,5,155.17,0
Asghar Afghan (c),320652,c GJ Thompson b McCarthy,4,7,9,1,0,57.14,0
Samiullah Shinwari,318339,c †Wilson b SR Thompson,17,16,23,1,1,106.25,0
Shafiqullah,362603, b Mulder,0,1,3,0,0,0.0,0
Karim Janat,793467,run out (Porterfield),20,15,19,1,1,133.33,0
Mohammad Nabi,25913,c Tucker b McCarthy,34,15,20,4,2,226.67,0
Najibullah Zadran,524049,not out ,7,2,4,0,1,350.0,0
Rashid Khan,793463,run out (McCarthy),1,2,2,0,0,50.0,0
Amir Hamza,402245,not out ,0,0,3,0,0,,0
Stuart Thompson,414821,c Najibullah Zadran b Shapoor Zadran,5,7,5,1,0,71.43,1
Paul Stirling,303427, b Karim Janat,34,15,23,1,4,226.67,1
William Porterfield (c),24611,c Rashid Khan b Karim Janat,22,15,26,1,2,146.67,1
Kevin O'Brien,24605, b Rashid Khan,5,8,8,0,0,62.5,1
Gary Wilson †,24609,st †Mohammad Shahzad b Rashid Khan,1,2,4,0,0,50.0,1
Andy McBrine,417381,c Mohammad Nabi b Karim Janat,1,2,5,0,0,50.0,1
Lorcan Tucker,928057,c Najibullah Zadran b Rashid Khan,9,6,9,2,0,150.0,1
Greg Thompson,24616,st †Mohammad Shahzad b Rashid Khan,1,4,7,0,0,25.0,1
George Dockrell,348034,not out ,5,2,8,1,0,250.0,1
Barry McCarthy,348059,lbw b Rashid Khan,0,1,1,0,0,0.0,1
Jacob Mulder,1005369,not out ,5,5,4,0,0,100.0,1
