Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Moeen Ali,8917,c Delport b Umaid Asif,65,42,4,4,154.76,0
Zeeshan Ashraf †,520183,c Babar Azam b Iftikhar Ahmed,23,13,3,1,176.92,0
Shan Masood (c),233901, b Jordan,61,42,7,1,145.24,0
Rilee Rossouw,318845,c Babar Azam b Mohammad Amir,8,6,1,0,133.33,0
Ravi Bopara,10582,c Umaid Asif b Mohammad Amir,9,5,0,1,180.0,0
Khushdil Shah,716733,c †Walton b Jordan,10,9,0,0,111.11,0
Shahid Afridi,42639,not out ,1,3,0,0,33.33,0
Sohail Tanvir,43265,not out ,2,1,0,0,200.0,0
Sharjeel Khan,227762,lbw b Ali,16,9,2,1,177.78,1
Babar Azam,348144,c Mohammad Ilyas b Mohammad Irfan,13,12,1,0,108.33,1
Alex Hales,249866,c Shan Masood b Shahid Afridi,29,21,4,1,138.1,1
Cameron Delport,322810,c Ali b Imran Tahir,8,6,0,1,133.33,1
Chadwick Walton †,315586,c Khushdil Shah b Imran Tahir,15,8,1,1,187.5,1
Imad Wasim (c),227758,c †Zeeshan Ashraf b Shahid Afridi,5,6,1,0,83.33,1
Iftikhar Ahmed,480603,c Khushdil Shah b Mohammad Ilyas,14,15,0,1,93.33,1
Chris Jordan,288992,lbw b Imran Tahir,7,7,1,0,100.0,1
Umaid Asif,429122,c Bopara b Sohail Tanvir,20,11,0,2,181.82,1
Umer Khan,1072473,not out ,3,5,0,0,60.0,1
Mohammad Amir,290948, b Sohail Tanvir,2,2,0,0,100.0,1
