Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c Woakes b Ali,44,58,92,3,1,75.86,0
Fakhar Zaman,512191,st †Buttler b Ali,36,40,63,6,0,90.0,0
Babar Azam,348144,c Woakes b Ali,63,66,83,4,1,95.45,0
Mohammad Hafeez,41434,c Woakes b Wood,84,62,99,8,2,135.48,0
Sarfaraz Ahmed (c)†,227760,c & b Woakes,55,44,68,5,0,125.0,0
Asif Ali,494230,c Bairstow b Wood,14,11,17,0,1,127.27,0
Shoaib Malik,42657,c Morgan b Woakes,8,8,18,0,0,100.0,0
Wahab Riaz,43590,c Root b Woakes,4,2,4,1,0,200.0,0
Hasan Ali,681305,not out ,10,5,10,0,1,200.0,0
Shadab Khan,922943,not out ,10,4,3,2,0,250.0,0
Jason Roy,298438,lbw b Shadab Khan,8,7,11,2,0,114.29,1
Jonny Bairstow,297433,c †Sarfaraz Ahmed b Wahab Riaz,32,31,46,4,1,103.23,1
Joe Root,303669,c Mohammad Hafeez b Shadab Khan,107,104,168,10,1,102.88,1
Eoin Morgan (c),24598, b Mohammad Hafeez,9,18,31,1,0,50.0,1
Ben Stokes,311158,c †Sarfaraz Ahmed b Shoaib Malik,13,18,27,1,0,72.22,1
Jos Buttler †,308967,c Wahab Riaz b Mohammad Amir,103,76,103,9,2,135.53,1
Moeen Ali,8917,c Fakhar Zaman b Wahab Riaz,19,20,48,1,0,95.0,1
Chris Woakes,247235,c †Sarfaraz Ahmed b Wahab Riaz,21,14,23,1,1,150.0,1
Jofra Archer,669855,c Wahab Riaz b Mohammad Amir,1,2,6,0,0,50.0,1
Adil Rashid,244497,not out ,3,4,9,0,0,75.0,1
Mark Wood,351588,not out ,10,6,6,2,0,166.67,1
