Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c)†,230193,c Cooper b Richardson,58,30,6,4,193.33,0
D'Arcy Short,308798,c Tremain b Richardson,28,23,3,1,121.74,0
Caleb Jewell,834741,c Tremain b Mohammad Nabi,4,6,0,0,66.67,0
Ben McDermott,603410,not out ,39,30,2,1,130.0,0
George Bailey,4451,c Finch b Gurney,9,11,0,0,81.82,0
Simon Milenko,326639,c Richardson b Gurney,27,14,3,1,192.86,0
Jofra Archer,669855,c †Harper b Christian,3,3,0,0,100.0,0
Clive Rose,288285,not out ,8,5,1,0,160.0,0
Marcus Harris,434813,c Short b Archer,3,7,0,0,42.86,1
Aaron Finch (c),5334,c McDermott b Qais Ahmad,35,28,6,0,125.0,1
Sam Harper †,772361,c McDermott b Short,20,12,3,0,166.67,1
Tom Cooper,219885,c Bailey b Qais Ahmad,44,34,4,1,129.41,1
Mohammad Nabi,25913,c Qais Ahmad b Short,3,4,0,0,75.0,1
Dan Christian,4864,c †Wade b Meredith,15,18,1,0,83.33,1
Mackenzie Harvey,1076382,c Bailey b Archer,15,8,0,2,187.5,1
Cameron Boyce,326625,c sub (AJ Doolan) b Moody,3,6,0,0,50.0,1
Kane Richardson,272262,not out ,6,6,0,0,100.0,1
Chris Tremain,553800,not out ,1,1,0,0,100.0,1
