Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
David Warner,219889,c †Rahul b Mohammed Shami,69,76,6,0,90.79,0
Aaron Finch (c),5334,c †Rahul b Bumrah,114,124,9,2,91.94,0
Steven Smith,267192, b Mohammed Shami,105,66,11,4,159.09,0
Marcus Stoinis,325012,c †Rahul b Chahal,0,1,0,0,0.0,0
Glenn Maxwell,325026,c Jadeja b Mohammed Shami,45,19,5,3,236.84,0
Marnus Labuschagne,787987,c Dhawan b Saini,2,2,0,0,100.0,0
Alex Carey †,326434,not out ,17,13,2,0,130.77,0
Pat Cummins,489889,not out ,1,1,0,0,100.0,0
Mayank Agarwal,398438,c Maxwell b Hazlewood,22,18,2,1,122.22,1
Shikhar Dhawan,28235,c Starc b Zampa,74,86,10,0,86.05,1
Virat Kohli (c),253802,c Finch b Hazlewood,21,21,2,1,100.0,1
Shreyas Iyer,642519,c †Carey b Hazlewood,2,2,0,0,100.0,1
KL Rahul †,422108,c Smith b Zampa,12,15,1,0,80.0,1
Hardik Pandya,625371,c Starc b Zampa,90,76,7,4,118.42,1
Ravindra Jadeja,234675,c Starc b Zampa,25,37,0,1,67.57,1
Navdeep Saini,700167,not out ,29,35,1,1,82.86,1
Mohammed Shami,481896, b Starc,13,10,1,1,130.0,1
Jasprit Bumrah,625383,not out ,0,3,0,0,0.0,1
