Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,c Wilson b Chase,11,15,23,2,0,73.33,0
Noor Ali Zadran,318340,c Dockrell b Chase,1,7,12,0,0,14.29,0
Rahmat Shah,533956, b Murtagh,8,18,33,1,0,44.44,0
Asghar Afghan (c),320652, b Dockrell,16,21,27,3,0,76.19,0
Samiullah Shinwari,318339,c Murtagh b McBrine,20,51,64,0,0,39.22,0
Mohammad Nabi,25913,run out (Thompson),13,16,25,1,0,81.25,0
Gulbadin Naib,352048,c Balbirnie b Murtagh,51,76,98,4,2,67.11,0
Rashid Khan,793463,run out (Porterfield),56,50,68,4,3,112.0,0
Shafiqullah,362603,not out ,50,28,38,2,4,178.57,0
Dawlat Zadran,516561,not out ,15,18,34,0,1,83.33,0
Ed Joyce,24249,c †Mohammad Shahzad b Dawlat Zadran,12,16,15,1,1,75.0,1
Paul Stirling,303427, b Mohammad Nabi,99,114,145,9,1,86.84,1
William Porterfield (c),24611,c Rashid Khan b Dawlat Zadran,1,8,12,0,0,12.5,1
Niall O'Brien †,24289, b Samiullah Shinwari,30,52,73,1,0,57.69,1
Andy Balbirnie,303423,not out ,85,74,85,11,1,114.86,1
Gary Wilson,24609,not out ,28,28,42,4,0,100.0,1
