Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ishan Kishan,720471,c Pollard b Harbhajan Singh,48,35,54,6,2,137.14,0
Brendon McCullum,37737, b Malinga,6,4,10,1,0,150.0,0
Suresh Raina (c),33335,c Pollard b Bumrah,1,3,9,0,0,33.33,0
Aaron Finch,5334, b Malinga,0,3,7,0,0,0.0,0
Dinesh Karthik †,30045,st †Patel b KH Pandya,2,8,12,0,0,25.0,0
Ravindra Jadeja,234675,c & b KH Pandya,28,21,23,2,1,133.33,0
James Faulkner,270484, b Bumrah,21,27,38,2,0,77.78,0
Irfan Pathan,32685,c HH Pandya b KH Pandya,2,3,8,0,0,66.67,0
Andrew Tye,459508,run out (Bumrah),25,12,16,2,2,208.33,0
Basil Thampi,732291,not out ,2,4,6,0,0,50.0,0
Ankit Soni,1083128,not out ,7,2,4,0,1,350.0,0
Parthiv Patel †,32242,c †Karthik b Faulkner,70,44,62,9,1,159.09,1
Jos Buttler,308967,run out (Faulkner),9,7,17,2,0,128.57,1
Nitish Rana,604527,lbw b Ankit Soni,19,16,22,1,1,118.75,1
Rohit Sharma (c),34102,c †Karthik b Faulkner,5,13,16,0,0,38.46,1
Kieron Pollard,230559,c McCullum b Basil Thampi,15,11,18,2,0,136.36,1
Krunal Pandya,471342,run out (Jadeja),29,20,40,2,1,145.0,1
Hardik Pandya,625371,c Ishan Kishan b Basil Thampi,4,5,9,0,0,80.0,1
Harbhajan Singh,29264,lbw b Basil Thampi,0,1,4,0,0,0.0,1
Mitchell McClenaghan,319439,run out (Pathan),1,1,2,0,0,100.0,1
Jasprit Bumrah,625383,run out (Jadeja),0,1,3,0,0,0.0,1
Lasith Malinga,49758,not out ,0,1,4,0,0,0.0,1
