Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,c Raina b Kumar,0,3,2,0,0,0.0,0
Rahul Tripathi,446763,c Finch b Tye,33,17,27,3,2,194.12,0
Steven Smith (c),267192,c Finch b Smith,43,28,42,6,1,153.57,0
Ben Stokes,311158, b Tye,25,18,28,2,1,138.89,0
Manoj Tiwary,35565,c Ishan Kishan b Tye,31,27,47,2,1,114.81,0
MS Dhoni †,28081,lbw b Jadeja,5,8,10,0,0,62.5,0
Ankit Sharma,422992,c McCullum b Tye,25,15,23,2,1,166.67,0
Shardul Thakur,475281, b Tye,0,1,4,0,0,0.0,0
Lockie Ferguson,493773,not out ,1,1,5,0,0,100.0,0
Rahul Chahar,1064812,not out ,3,2,2,0,0,150.0,0
Dwayne Smith,53118,c Chahar b Thakur,47,30,39,8,1,156.67,1
Brendon McCullum,37737,st †Dhoni b Chahar,49,32,51,5,3,153.12,1
Suresh Raina (c),33335,not out ,35,22,48,4,1,159.09,1
Dinesh Karthik †,30045, b Imran Tahir,3,5,7,0,0,60.0,1
Aaron Finch,5334,not out ,33,19,28,3,2,173.68,1
