Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Rashid b SM Curran,25,25,38,5,0,100.0,0
Shikhar Dhawan,28235,c Stokes b Topley,4,17,18,0,0,23.53,0
Virat Kohli (c),253802,c †Buttler b Rashid,66,79,110,3,1,83.54,0
KL Rahul,422108,c Topley b TK Curran,108,114,156,7,2,94.74,0
Rishabh Pant †,931581,c Roy b TK Curran,77,40,79,3,7,192.5,0
Hardik Pandya,625371,c Roy b Topley,35,16,30,1,4,218.75,0
Krunal Pandya,471342,not out ,12,9,17,1,0,133.33,0
Shardul Thakur,475281,not out ,0,0,1,0,0,,0
Jason Roy,298438,run out (Sharma/†Pant),55,52,80,7,1,105.77,1
Jonny Bairstow,297433,c Kohli b Prasidh Krishna,124,112,174,11,7,110.71,1
Ben Stokes,311158,c †Pant b Kumar,99,52,90,4,10,190.38,1
Dawid Malan,236489,not out ,16,23,41,1,0,69.57,1
Jos Buttler (c)†,308967, b Prasidh Krishna,0,3,5,0,0,0.0,1
Liam Livingstone,403902,not out ,27,21,33,1,2,128.57,1
