Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Pant b Mishra,31,21,31,1,3,147.62,0
Martin Guptill,226492,c Nair b Khan,48,42,75,2,3,114.29,0
Krunal Pandya,471342, b Morris,86,37,57,7,6,232.43,0
Kieron Pollard,230559,c †de Kock b Morris,3,6,16,0,0,50.0,0
Jos Buttler †,308967,not out ,18,9,12,2,1,200.0,0
Ambati Rayudu,33141,not out ,13,5,9,1,1,260.0,0
Mayank Agarwal,398438, b Vinay Kumar,8,5,6,0,1,160.0,1
Quinton de Kock †,379143,c †Buttler b Pandya,40,28,45,4,2,142.86,1
Karun Nair,398439,c Bumrah b Harbhajan Singh,8,8,15,1,0,100.0,1
Sanju Samson,425943,run out (Harbhajan Singh/Pandya),6,11,15,0,0,54.55,1
Rishabh Pant,931581, b Bumrah,23,17,25,2,1,135.29,1
Jean-Paul Duminy,44932,c †Buttler b Bumrah,9,9,15,1,0,100.0,1
Chris Morris,439952,run out (Rayudu/†Buttler),20,16,21,2,1,125.0,1
Amit Mishra,31107, b Bumrah,1,5,12,0,0,20.0,1
Shahbaz Nadeem,31872,not out ,1,5,17,0,0,20.0,1
Imran Tahir,40618,run out (Vinay Kumar),5,7,6,1,0,71.43,1
Zaheer Khan (c),30102, b Pandya,2,4,4,0,0,50.0,1
