Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Asad Shafiq,316397,st †Kamran Akmal b Mohammad Asghar,3,5,0,0,60.0,0
Ahmed Shehzad,259410,c Sohaib Maqsood b Mohammad Asghar,0,4,0,0,0.0,0
Kevin Pietersen,19296,c Hasan Ali b Mohammad Asghar,41,43,4,0,95.35,0
Rilee Rossouw,318845,c Mohammad Asghar b Shakib Al Hasan,38,34,3,2,111.76,0
Mohammad Nawaz,348148,c & b Hasan Ali,18,12,0,1,150.0,0
Sarfaraz Ahmed (c)†,227760,run out (Shakib Al Hasan/†Kamran Akmal),8,7,1,0,114.29,0
Mahmudullah,56025, b Wahab Riaz,0,2,0,0,0.0,0
Hassan Khan,959789,run out (Hasan Ali/†Kamran Akmal),5,8,0,0,62.5,0
Zulfiqar Babar,43871,c Wahab Riaz b Hasan Ali,0,1,0,0,0.0,0
Umar Gul,43524,c & b Wahab Riaz,2,3,0,0,66.67,0
Tymal Mills,459257,not out ,1,1,0,0,100.0,0
Tamim Iqbal,56194,st †Sarfraz Ahmed b Mahmudullah,7,13,0,0,53.85,1
Kamran Akmal †,41028,lbw b Mohammad Nawaz,26,30,1,1,86.67,1
Marlon Samuels,52983,c sub (Umar Amin) b Mills,7,4,0,1,175.0,1
Mohammad Hafeez,41434,c †Sarfraz Ahmed b Mills,22,33,3,0,66.67,1
Shakib Al Hasan,56143,run out (Hassan Khan/Mohammad Nawaz),1,1,0,0,100.0,1
Sohaib Maqsood,43266,c Asad Shafiq b Mahmudullah,0,2,0,0,0.0,1
Daren Sammy (c),53115,c Mohammad Nawaz b Mahmudullah,0,1,0,0,0.0,1
Shahid Afridi,42639,not out ,45,23,3,3,195.65,1
Wahab Riaz,43590,c †Sarfraz Ahmed b Mills,1,6,0,0,16.67,1
Hasan Ali,681305,not out ,8,3,2,0,266.67,1
