Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Prince Masvaure,232442,c †Sarfraz Ahmed b Usman Shinwari,1,7,5,0,0,14.29,0
Chamu Chibhabha,55354,lbw b Faheem Ashraf,16,28,57,2,0,57.14,0
Hamilton Masakadza (c),55608,c Yasir Shah b Junaid Khan,10,20,26,1,0,50.0,0
Tarisai Musakanda,596375,c †Sarfraz Ahmed b Junaid Khan,0,4,9,0,0,0.0,0
Peter Moor,333000,c Babar Azam b Faheem Ashraf,1,5,6,0,0,20.0,0
Ryan Murray †,696139, b Faheem Ashraf,8,16,36,1,0,50.0,0
Elton Chigumbura,55343,c †Sarfraz Ahmed b Faheem Ashraf,9,11,9,2,0,81.82,0
Tendai Chisoro,235519, b Yasir Shah,0,2,3,0,0,0.0,0
Wellington Masakadza,571703,not out ,10,32,47,1,0,31.25,0
Blessing Muzarabani,827051,lbw b Shadab Khan,4,23,28,1,0,17.39,0
Richard Ngarava,806241, b Faheem Ashraf,1,3,3,0,0,33.33,0
Imam-ul-Haq,568276,c †Murray b Muzarabani,0,1,1,0,0,0.0,1
Fakhar Zaman,512191,not out ,43,24,51,8,0,179.17,1
Babar Azam,348144,not out ,19,34,49,3,0,55.88,1
