Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,st †Ramdin b Nurse,0,1,0,0,0.0,0
Soumya Sarkar,436677, b Nurse,0,1,0,0,0.0,0
Liton Das,536936,c Fletcher b Paul,24,21,3,0,114.29,0
Shakib Al Hasan (c),56143,c Williams b Paul,19,10,4,0,190.0,0
Mushfiqur Rahim †,56029,c Powell b Williams,15,11,2,0,136.36,0
Mahmudullah,56025, b Williams,35,27,3,2,129.63,0
Ariful Haque,270135, b Russell,15,18,1,0,83.33,0
Mehidy Hasan Miraz,629063,c Nurse b Williams,11,13,1,0,84.62,0
Nazmul Islam,446810,c †Ramdin b Williams,7,9,1,0,77.78,0
Rubel Hossain,300619,not out ,2,4,0,0,50.0,0
Mustafizur Rahman,330902,not out ,3,5,0,0,60.0,0
Andre Fletcher,51862,c †Mushfiqur Rahim b Mustafizur Rahman,7,7,0,1,100.0,1
Evin Lewis,431901,c Liton Das b Mustafizur Rahman,2,5,0,0,40.0,1
Andre Russell,276298,not out ,35,21,3,3,166.67,1
Marlon Samuels,52983,c Mahmudullah b Rubel Hossain,26,13,2,2,200.0,1
Rovman Powell,820351,not out ,15,9,0,2,166.67,1
