Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102, b Chase,97,61,87,8,5,159.02,0
Shikhar Dhawan,28235,c Thompson b O'Brien,74,45,65,5,5,164.44,0
Suresh Raina,33335,c O'Brien b Chase,10,6,11,2,0,166.67,0
MS Dhoni †,28081,c Thompson b Chase,11,5,8,1,1,220.0,0
Hardik Pandya,625371,not out ,6,1,3,0,1,600.0,0
Virat Kohli (c),253802,c Thompson b Chase,0,2,1,0,0,0.0,0
Manish Pandey,290630,not out ,0,0,1,0,0,,0
Paul Stirling,303427,c Kuldeep Yadav b Bumrah,1,3,5,0,0,33.33,1
James Shannon,303437,lbw b Kuldeep Yadav,60,35,49,5,4,171.43,1
Andy Balbirnie,303423,st †Dhoni b Chahal,11,14,22,1,0,78.57,1
Simi Singh,1005257,c Kohli b Kuldeep Yadav,7,10,12,1,0,70.0,1
Gary Wilson (c),24609,st †Dhoni b Chahal,5,9,14,0,0,55.56,1
Kevin O'Brien,24605,c Dhawan b Chahal,10,5,5,0,1,200.0,1
Stuart Thompson,414821,c Pandya b Kuldeep Yadav,12,8,13,1,0,150.0,1
Stuart Poynter †,308294, b Kuldeep Yadav,7,9,15,0,0,77.78,1
George Dockrell,348034, b Bumrah,9,6,9,0,1,150.0,1
Boyd Rankin,24599,not out ,5,13,15,0,0,38.46,1
Peter Chase,524845,not out ,2,8,8,0,0,25.0,1
