Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sunil Narine,230558,st †Klaasen b Gowtham,4,2,1,0,200.0,0
Chris Lynn,326637,c & b Gopal,18,22,2,0,81.82,0
Robin Uthappa,35582,c & b Gowtham,3,7,0,0,42.86,0
Nitish Rana,604527,c Unadkat b Archer,3,5,0,0,60.0,0
Dinesh Karthik (c)†,30045,c Rahane b Laughlin,52,38,4,2,136.84,0
Shubman Gill,1070173,c †Klaasen b Archer,28,17,3,1,164.71,0
Andre Russell,276298,not out ,49,25,3,5,196.0,0
Javon Searles,230554,c Archer b Laughlin,2,5,0,0,40.0,0
Piyush Chawla,32966,not out ,0,0,0,0,,0
Ajinkya Rahane (c),277916,c & b Kuldeep Yadav,46,41,4,1,112.2,1
Rahul Tripathi,446763,c & b Chawla,20,13,1,2,153.85,1
Sanju Samson,425943,c Scantlebury-Searles b Chawla,50,38,4,2,131.58,1
Heinrich Klaasen †,436757,not out ,18,18,1,0,100.0,1
Stuart Binny,27223,c Lynn b Prasidh Krishna,0,3,0,0,0.0,1
Krishnappa Gowtham,424377,not out ,9,7,1,0,128.57,1
