Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
George Worker,277911,c Powell b Beaton,58,53,88,4,2,109.43,0
Colin Munro,232359,c Mohammed b Cottrell,30,25,29,1,2,120.0,0
Neil Broom,36581,c Holder b Cottrell,6,13,16,0,1,46.15,0
Ross Taylor,38699,c †SD Hope b Holder,57,66,90,5,0,86.36,0
Tom Latham (c)†,388802,c †SD Hope b Holder,20,34,36,1,0,58.82,0
Henry Nicholls,539511,not out ,83,62,94,7,2,133.87,0
Todd Astle,213674, b Cottrell,49,45,77,1,2,108.89,0
Doug Bracewell,362541,not out ,5,2,3,1,0,250.0,0
Evin Lewis,431901,c Bracewell b Boult,10,17,14,2,0,58.82,1
Kyle Hope,443150, b Boult,4,3,8,1,0,133.33,1
Shai Hope †,581379,c †Latham b Boult,23,19,32,3,0,121.05,1
Shimron Hetmyer,670025,c Worker b Boult,2,4,8,0,0,50.0,1
Jason Mohammed,230549,c & b Ferguson,18,31,42,2,0,58.06,1
Jason Holder (c),391485,c Munro b Ferguson,13,23,42,0,0,56.52,1
Rovman Powell,820351, b Ferguson,0,1,3,0,0,0.0,1
Ashley Nurse,315594,c Worker b Boult,27,33,51,3,0,81.82,1
Sheldon Cottrell,495551,c †Latham b Boult,8,11,14,1,0,72.73,1
Ronsford Beaton,498440,not out ,12,25,26,2,0,48.0,1
Shannon Gabriel,446101, b Boult,0,2,2,0,0,0.0,1
