Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434, b Archer,18,16,3,0,112.5,0
Jake Weatherald,781285,c Bailey b Christian,115,70,9,8,164.29,0
Travis Head (c),530011,not out ,44,29,2,1,151.72,0
Colin Ingram,45705,not out ,14,6,1,1,233.33,0
Tim Paine †,7252,c †Carey b Head,5,4,1,0,125.0,1
D'Arcy Short,308798,c †Carey b Siddle,68,44,6,4,154.55,1
George Bailey (c),4451,c Lehmann b Siddle,46,33,2,2,139.39,1
Ben McDermott,603410,lbw b Siddle,9,13,0,0,69.23,1
Dan Christian,4864,not out ,29,19,3,1,152.63,1
Matthew Wade,230193,run out (†Carey),0,0,0,0,,1
Simon Milenko,326639,not out ,9,7,1,0,128.57,1
