Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Zampa b Cummins,0,6,0,0,0.0,0
Shikhar Dhawan,28235,lbw b Maxwell,21,29,4,0,72.41,0
Virat Kohli (c),253802,c Stoinis b Cummins,116,120,10,0,96.67,0
Ambati Rayudu,33141,lbw b Lyon,18,32,2,0,56.25,0
Vijay Shankar,477021,run out (Zampa),46,41,5,1,112.2,0
Kedar Jadhav,290716,c Finch b Zampa,11,12,1,0,91.67,0
MS Dhoni †,28081,c Khawaja b Zampa,0,1,0,0,0.0,0
Ravindra Jadeja,234675,c Khawaja b Cummins,21,40,0,0,52.5,0
Kuldeep Yadav,559235, b Cummins,3,3,0,0,100.0,0
Mohammed Shami,481896,not out ,2,4,0,0,50.0,0
Jasprit Bumrah,625383, b Coulter-Nile,0,2,0,0,0.0,0
Aaron Finch (c),5334,lbw b Kuldeep Yadav,37,53,5,1,69.81,1
Usman Khawaja,215155,c Kohli b Jadhav,38,37,6,0,102.7,1
Shaun Marsh,6683,c †Dhoni b Jadeja,16,27,0,0,59.26,1
Peter Handscomb,334337,run out (Jadeja),48,59,4,0,81.36,1
Glenn Maxwell,325026, b Kuldeep Yadav,4,18,0,0,22.22,1
Marcus Stoinis,325012,lbw b Shankar,52,65,4,1,80.0,1
Alex Carey †,326434, b Kuldeep Yadav,22,24,2,0,91.67,1
Nathan Coulter-Nile,261354, b Bumrah,4,4,0,0,100.0,1
Pat Cummins,489889,c †Dhoni b Bumrah,0,2,0,0,0.0,1
Nathan Lyon,272279,not out ,6,6,1,0,100.0,1
Adam Zampa,379504, b Shankar,2,2,0,0,100.0,1
