Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Roach b Bishoo,50,63,4,1,79.37,0
Liton Das,536936,c Hetmyer b Paul,8,14,1,0,57.14,0
Imrul Kayes,280734,c †Hope b Thomas,0,6,0,0,0.0,0
Mushfiqur Rahim †,56029,c †Hope b Thomas,62,80,5,0,77.5,0
Shakib Al Hasan,56143, b Roach,65,62,6,1,104.84,0
Mahmudullah,56025,c Hetmyer b Powell,30,51,3,0,58.82,0
Soumya Sarkar,436677,c Bishoo b Thomas,6,8,0,0,75.0,0
Mashrafe Mortaza (c),56007,not out ,6,11,0,0,54.55,0
Mehidy Hasan Miraz,629063,not out ,10,10,1,0,100.0,0
Chandrapaul Hemraj,530811,lbw b Mehidy Hasan Miraz,3,6,0,0,50.0,1
Shai Hope †,581379,not out ,146,144,12,3,101.39,1
Darren Bravo,277472, b Rubel Hossain,27,43,1,1,62.79,1
Marlon Samuels,52983,c †Mushfiqur Rahim b Mustafizur Rahman,26,45,2,1,57.78,1
Shimron Hetmyer,670025,c sub (Nazmul Islam) b Rubel Hossain,14,10,0,1,140.0,1
Rovman Powell (c),820351,c Soumya Sarkar b Mashrafe Mortaza,1,2,0,0,50.0,1
Roston Chase,391832,c Tamim Iqbal b Mustafizur Rahman,9,18,0,0,50.0,1
Keemo Paul,677081,not out ,18,31,0,0,58.06,1
