Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Robin Uthappa †,35582,c Williamson b Sran,25,17,17,4,0,147.06,0
Gautam Gambhir (c),28763,c Henriques b Hooda,16,15,33,1,0,106.67,0
Colin Munro,232359,c †Ojha b Hooda,10,8,8,2,0,125.0,0
Manish Pandey,290630,c Williamson b Kumar,48,30,50,2,3,160.0,0
Yusuf Pathan,32498,not out ,52,34,68,3,2,152.94,0
Jason Holder,391485,c Henriques b Mustafizur Rahman,3,3,5,0,0,100.0,0
Shakib Al Hasan,56143,c †Ojha b Kumar,7,10,13,0,0,70.0,0
Suryakumar Yadav,446507,not out ,6,3,4,1,0,200.0,0
Shikhar Dhawan,28235,c Munro b Kuldeep Yadav,51,30,47,4,3,170.0,1
David Warner (c),219889, b Narine,18,16,12,1,1,112.5,1
Naman Ojha †,32102,c †Uthappa b Narine,15,25,37,1,0,60.0,1
Yuvraj Singh,36084,c sub (R Sathish) b Shakib Al Hasan,19,12,12,1,2,158.33,1
Kane Williamson,277906,c Yadav b Kuldeep Yadav,7,9,18,0,0,77.78,1
Deepak Hooda,497121,run out (Shakib Al Hasan/Kuldeep Yadav),2,2,5,0,0,100.0,1
Moises Henriques,5961, b Narine,11,10,11,1,0,110.0,1
Karn Sharma,30288,not out ,8,11,21,0,0,72.73,1
Bhuvneshwar Kumar,326016,c sub (R Sathish) b Rajpoot,5,4,7,1,0,125.0,1
Barinder Sran,537126,not out ,2,2,4,0,0,100.0,1
