Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Andre Fletcher,51862, b Lalor,11,14,2,0,78.57,0
Marcus Stoinis,325012,c Fraser-McGurk b Evans,37,27,6,0,137.04,0
Nick Larkin,533870,not out ,61,47,8,1,129.79,0
Nathan Coulter-Nile,261354, b Evans,0,1,0,0,0.0,0
Glenn Maxwell (c),325026,c Fraser-McGurk b Imad Wasim,1,4,0,0,25.0,0
Nic Maddinson,333780,c Webster b Hatzoglou,21,18,1,2,116.67,0
Hilton Cartwright,557295, b Hatzoglou,4,4,1,0,100.0,0
Seb Gotch †,500267,not out ,6,5,0,0,120.0,0
Shaun Marsh,6683, b Coulter-Nile,1,3,0,0,33.33,1
Aaron Finch (c),5334, b Zahir Khan,10,14,2,0,71.43,1
Sam Harper †,772361,lbw b Stoinis,39,34,3,1,114.71,1
Jake Fraser-McGurk,1168049,c Cartwright b Coulter-Nile,20,19,0,1,105.26,1
Jack Prestwidge,977451,c †Gotch b Coulter-Nile,14,18,1,0,77.78,1
Mackenzie Harvey,1076382,not out ,47,21,6,2,223.81,1
Beau Webster,381329,not out ,22,9,3,1,244.44,1
