Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dwayne Smith,53118,lbw b Rashid Khan,54,33,49,7,2,163.64,0
Ishan Kishan,720471,c †Ojha b Mohammed Siraj,61,40,60,5,4,152.5,0
Suresh Raina (c),33335,c Dhawan b Mohammed Siraj,2,5,12,0,0,40.0,0
Dinesh Karthik †,30045,c Hooda b Rashid Khan,0,1,3,0,0,0.0,0
Aaron Finch,5334, b Rashid Khan,2,3,4,0,0,66.67,0
Ravindra Jadeja,234675,not out ,20,14,35,2,0,142.86,0
James Faulkner,270484, b Mohammed Siraj,8,10,15,1,0,80.0,0
Pradeep Sangwan,279545, b Mohammed Siraj,0,1,1,0,0,0.0,0
Ankit Soni,1083128, b Kaul,0,6,9,0,0,0.0,0
Praveen Kumar,30732, b Kumar,1,2,2,0,0,50.0,0
Munaf Patel,32965, b Kumar,0,1,1,0,0,0.0,0
David Warner (c),219889,not out ,69,52,84,9,0,132.69,1
Shikhar Dhawan,28235,c Faulkner b Kumar,18,11,9,4,0,163.64,1
Moises Henriques,5961,c †Karthik b Kumar,4,2,3,1,0,200.0,1
Vijay Shankar,477021,not out ,63,44,70,9,0,143.18,1
