Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Marcus Harris,434813,c McCullum b Swepson,42,30,6,1,140.0,0
Matthew Short,605575,c & b Lalor,62,48,7,1,129.17,0
Tom Cooper,219885,not out ,65,36,8,2,180.56,0
Kieron Pollard,230559,c Swepson b Steketee,1,2,0,0,50.0,0
Beau Webster,381329,not out ,8,4,0,0,200.0,0
Chris Lynn,326637,c Harris b Richardson,21,13,2,2,161.54,1
Sam Heazlett,826679,c Richardson b Tremain,3,9,0,0,33.33,1
Brendon McCullum (c),37737,c Bravo b Richardson,5,9,0,0,55.56,1
Matt Renshaw,722303,c Cooper b Bravo,22,19,2,0,115.79,1
Alex Ross,333624,c Holland b Tremain,36,27,2,1,133.33,1
Ben Cutting,230371,c Harris b Bravo,35,18,1,4,194.44,1
Jimmy Peirson †,444970,not out ,25,13,2,1,192.31,1
Mark Steketee,555853,c Webster b Tremain,8,5,0,1,160.0,1
Josh Lalor,272385,c Bravo b Richardson,1,2,0,0,50.0,1
Yasir Shah,43685,c †Ludeman b Richardson,0,1,0,0,0.0,1
Mitchell Swepson,590326, b Bravo,2,3,0,0,66.67,1
