Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Saim Ayub,1161031,c Stirling b Hasan Ali,5,3,6,1,0,166.67,0
Cameron Delport,322810, b Faheem Ashraf,1,3,17,0,0,33.33,0
Faf du Plessis,44828,lbw b Hasan Ali,17,11,18,3,0,154.55,0
Sarfaraz Ahmed (c)†,227760,lbw b Faheem Ashraf,54,41,70,3,4,131.71,0
Azam Khan,1137262,c Iftikhar Ahmed b Faheem Ashraf,4,9,13,0,0,44.44,0
Ben Cutting,230371,st †Rohail Nazir b Shadab Khan,23,17,17,2,1,135.29,0
Mohammad Nawaz,348148,not out ,31,29,54,1,1,106.9,0
Zahid Mahmood,433614,run out (Shadab Khan),5,7,20,0,0,71.43,0
Dale Steyn,47492,not out ,0,0,1,0,0,,0
Paul Stirling,303427, b Zahid Mahmood,56,33,47,8,2,169.7,1
Alex Hales,249866, b Zahid Mahmood,23,13,31,5,0,176.92,1
Rohail Nazir †,1092313,c Naseem Shah b Steyn,34,28,39,4,1,121.43,1
Shadab Khan (c),922943,c Mohammad Nawaz b Mohammad Hasnain,21,17,32,2,0,123.53,1
Asif Ali,494230,not out ,16,10,15,2,1,160.0,1
Hussain Talat,628240,not out ,1,1,7,0,0,100.0,1
