Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aiden Markram,600498, b MVT Fernando,11,27,40,1,0,40.74,0
Dean Elgar,230852,c †Dickwella b MVT Fernando,0,4,7,0,0,0.0,0
Hashim Amla,43906,c Mendis b Lakmal,3,10,23,0,0,30.0,0
Temba Bavuma,372116,run out (MVT Fernando),47,66,117,7,0,71.21,0
Faf du Plessis (c),44828,c †Dickwella b Rajitha,35,54,80,5,0,64.81,0
Quinton de Kock †,379143,c MVT Fernando b Rajitha,80,94,174,8,1,85.11,0
Vernon Philander,46945,c & b Rajitha,4,22,40,0,0,18.18,0
Keshav Maharaj,267724,c †Dickwella b MVT Fernando,29,35,37,4,0,82.86,0
Kagiso Rabada,550215,c BOP Fernando b MVT Fernando,3,16,19,0,0,18.75,0
Dale Steyn,47492, b Embuldeniya,15,26,30,2,0,57.69,0
Duanne Olivier,486679,not out ,0,6,13,0,0,0.0,0
Dimuth Karunaratne (c),227772,lbw b Philander,30,59,87,3,0,50.85,1
Lahiru Thirimanne,301236,c †de Kock b Steyn,0,15,27,0,0,0.0,1
Oshada Fernando,366725,lbw b Steyn,19,42,46,2,0,45.24,1
Kusal Mendis,629074,c du Plessis b Philander,12,24,43,3,0,50.0,1
Kusal Perera,300631,c sub (Zubayr Hamza) b Steyn,51,63,122,7,1,80.95,1
Niroshan Dickwella †,429754,c Steyn b Olivier,8,12,20,1,0,66.67,1
Dhananjaya de Silva,465793,c Olivier b Rabada,23,33,41,3,1,69.7,1
Suranga Lakmal,49619,c Markram b Steyn,4,6,6,0,0,66.67,1
Lasith Embuldeniya,848109,c Steyn b Rabada,24,63,94,4,0,38.1,1
Kasun Rajitha,499594,run out (Markram),12,30,54,0,0,40.0,1
Vishwa Fernando,465783,not out ,1,9,16,0,0,11.11,1
Dean Elgar,230852,c & b Embuldeniya,35,70,134,5,0,50.0,2
Aiden Markram,600498,c Mendis b Rajitha,28,31,44,3,0,90.32,2
Hashim Amla,43906,c Thirimanne b MVT Fernando,16,35,43,2,0,45.71,2
Temba Bavuma,372116,lbw b Embuldeniya,3,16,14,0,0,18.75,2
Faf du Plessis (c),44828,lbw b MVT Fernando,90,182,244,11,0,49.45,2
Quinton de Kock †,379143,lbw b Embuldeniya,55,62,112,6,0,88.71,2
Vernon Philander,46945, b Embuldeniya,18,54,84,1,0,33.33,2
Keshav Maharaj,267724, b MVT Fernando,4,13,22,0,0,30.77,2
Kagiso Rabada,550215,c †Dickwella b Embuldeniya,0,2,4,0,0,0.0,2
Dale Steyn,47492, b MVT Fernando,1,6,12,0,0,16.67,2
Duanne Olivier,486679,not out ,2,7,8,0,0,28.57,2
Dimuth Karunaratne (c),227772,lbw b Philander,20,47,71,2,0,42.55,3
Lahiru Thirimanne,301236,c du Plessis b Rabada,21,51,66,3,0,41.18,3
Oshada Fernando,366725,c du Plessis b Steyn,37,76,95,5,0,48.68,3
Kusal Mendis,629074,c †de Kock b Olivier,0,8,11,0,0,0.0,3
Kusal Perera,300631,not out ,153,200,309,12,5,76.5,3
Niroshan Dickwella †,429754,c & b Steyn,0,2,2,0,0,0.0,3
Dhananjaya de Silva,465793,lbw b Maharaj,48,79,115,6,0,60.76,3
Suranga Lakmal,49619,c du Plessis b Maharaj,0,1,1,0,0,0.0,3
Lasith Embuldeniya,848109,c Markram b Olivier,4,12,17,0,0,33.33,3
Kasun Rajitha,499594,lbw b Maharaj,1,10,18,0,0,10.0,3
Vishwa Fernando,465783,not out ,6,27,73,0,0,22.22,3
