Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Cephas Zhuwao,235532,c Rankin b McCarthy,20,18,17,1,2,111.11,0
Solomon Mire,290462,st †NJ O'Brien b McBrine,11,15,42,0,1,73.33,0
Hamilton Masakadza,55608,c †NJ O'Brien b Rankin,18,24,30,2,0,75.0,0
Brendan Taylor †,55814,lbw b McBrine,25,41,54,1,1,60.98,0
Sean Williams,55870,c McCarthy b Murtagh,9,15,32,0,0,60.0,0
Craig Ervine,55412,run out (†NJ O'Brien),20,26,45,2,1,76.92,0
Sikandar Raza,299572,not out ,69,83,127,4,3,83.13,0
Graeme Cremer (c),55346, b KJ O'Brien,4,23,26,0,0,17.39,0
Tendai Chisoro,235519,c †NJ O'Brien b Murtagh,21,42,48,3,0,50.0,0
Kyle Jarvis,332996,c Stirling b Murtagh,1,5,8,0,0,20.0,0
Blessing Muzarabani,827051,not out ,1,8,18,0,0,12.5,0
William Porterfield (c),24611,c Sikandar Raza b Chisoro,7,11,15,1,0,63.64,1
Paul Stirling,303427,run out (Sikandar Raza),41,70,100,5,0,58.57,1
Andy Balbirnie,303423,c †Taylor b Jarvis,2,14,14,0,0,14.29,1
Ed Joyce,24249,st †Taylor b Chisoro,0,2,5,0,0,0.0,1
Niall O'Brien †,24289,c Muzarabani b Chisoro,8,14,16,1,0,57.14,1
Kevin O'Brien,24605,c Masakadza b Williams,7,15,16,1,0,46.67,1
Gary Wilson,24609,lbw b Cremer,15,41,42,1,0,36.59,1
Andy McBrine,417381,not out ,9,15,30,0,0,60.0,1
Barry McCarthy,348059,c Williams b Cremer,2,10,12,0,0,20.0,1
Boyd Rankin,24599, b Sikandar Raza,1,5,5,0,0,20.0,1
Tim Murtagh,17134,c Mire b Cremer,4,9,9,0,0,44.44,1
