Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock (c)†,379143,c Starc b Zampa,70,47,64,5,4,148.94,0
Reeza Hendricks,269280,c Agar b Richardson,14,17,29,1,0,82.35,0
Faf du Plessis,44828,c Richardson b Cummins,15,14,14,1,0,107.14,0
Rassie van der Dussen,337790,c Agar b Richardson,37,26,38,2,2,142.31,0
David Miller,321777,not out ,11,13,24,0,0,84.62,0
Pite van Biljon,266268,not out ,7,3,5,1,0,233.33,0
David Warner,219889,not out ,67,56,94,5,1,119.64,1
Aaron Finch (c),5334, b Ngidi,14,12,19,2,0,116.67,1
Steven Smith,267192,c du Plessis b Pretorius,29,26,33,1,1,111.54,1
Alex Carey †,326434, b Ngidi,14,10,14,0,1,140.0,1
Mitchell Marsh,272450,c Miller b Ngidi,6,8,13,0,0,75.0,1
Matthew Wade,230193,c & b Rabada,1,2,3,0,0,50.0,1
Ashton Agar,505120, b Nortje,1,5,6,0,0,20.0,1
Mitchell Starc,311592,not out ,2,2,3,0,0,100.0,1
