Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Brownlie,4493,c Behardien b Morris,31,39,56,3,0,79.49,0
Tom Latham †,388802,lbw b Morris,0,11,16,0,0,0.0,0
Kane Williamson (c),277906, b Shamsi,59,53,73,4,2,111.32,0
Ross Taylor,38699,c & b Morris,1,3,4,0,0,33.33,0
Neil Broom,36581,c Behardien b Morris,2,4,8,0,0,50.0,0
James Neesham,355269,c †de Kock b Rabada,29,35,66,2,0,82.86,0
Mitchell Santner,502714,c †de Kock b Rabada,17,27,27,2,0,62.96,0
Colin de Grandhomme,55395,not out ,34,19,38,0,3,178.95,0
Tim Southee,232364,not out ,24,13,19,3,1,184.62,0
Quinton de Kock †,379143,c Taylor b Boult,69,64,96,9,1,107.81,1
Hashim Amla,43906,c & b Williamson,35,43,63,4,0,81.4,1
Faf du Plessis,44828,lbw b Sodhi,14,18,26,1,0,77.78,1
AB de Villiers (c),44936,not out ,37,34,72,3,0,108.82,1
Jean-Paul Duminy,44932,c & b Southee,1,4,5,0,0,25.0,1
Farhaan Behardien,44410, b Southee,0,1,2,0,0,0.0,1
Chris Morris,439952,c Boult b Santner,16,16,22,3,0,100.0,1
Andile Phehlukwayo,540316,not out ,29,23,37,2,2,126.09,1
