Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434,run out (Cooper/†Ludeman),5,7,0,0,71.43,0
Jake Weatherald,781285,c Mohammad Nabi b Boyce,32,28,4,1,114.29,0
Colin Ingram (c),45705,c †Ludeman b Mohammad Nabi,21,13,3,0,161.54,0
Matthew Short,605575,c & b Richardson,65,41,1,5,158.54,0
Jonathan Wells,233680, b Richardson,42,30,4,0,140.0,0
Jake Lehmann,437448,not out ,7,2,0,1,350.0,0
Sam Harper,772361,lbw b Rashid Khan,28,25,3,1,112.0,1
Tim Ludeman †,233482,c Laughlin b Stanlake,8,6,1,0,133.33,1
Cameron White,8291,lbw b Rashid Khan,32,22,4,1,145.45,1
Kelvin Smith,541777,c †Carey b Stanlake,3,5,0,0,60.0,1
Tom Cooper (c),219885,c Wells b Valente,0,1,0,0,0.0,1
Mohammad Nabi,25913,not out ,48,30,4,2,160.0,1
Dan Christian,4864,not out ,49,27,2,5,181.48,1
