Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457,c & b Delany,28,33,1,1,84.85,0
Rahmanullah Gurbaz †,974087,run out (Young/Balbirnie),35,30,0,3,116.67,0
Asghar Afghan (c),320652,c Tector b Young,49,28,4,3,175.0,0
Mohammad Nabi,25913,c Dockrell b Rankin,27,17,2,1,158.82,0
Najibullah Zadran,524049,not out ,16,9,0,2,177.78,0
Gulbadin Naib,352048,not out ,13,4,0,2,325.0,0
Paul Stirling,303427,c Najibullah Zadran b Mujeeb Ur Rahman,12,10,2,0,120.0,1
Kevin O'Brien,24605,c Karim Janat b Mujeeb Ur Rahman,19,11,1,2,172.73,1
Andy Balbirnie (c),303423,c Samiullah Shinwari b Rashid Khan,46,35,5,1,131.43,1
Gareth Delany,1099379,c Rashid Khan b Gulbadin Naib,7,6,1,0,116.67,1
Harry Tector,961407, b Mujeeb Ur Rahman,37,29,3,1,127.59,1
Lorcan Tucker †,928057,c Mohammad Nabi b Shapoor Zadran,16,14,2,0,114.29,1
Simi Singh,1005257,not out ,13,10,0,1,130.0,1
George Dockrell,348034,not out ,9,5,1,0,180.0,1
