Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,lbw b Taylor,5,4,5,1,0,125.0,0
Colin Munro,232359,c Brathwaite b Nurse,53,37,48,6,2,143.24,0
Glenn Phillips †,823509, b Badree,56,40,52,4,2,140.0,0
Tom Bruce,707113,lbw b Taylor,2,4,14,0,0,50.0,0
Ross Taylor,38699,c Taylor b Brathwaite,20,13,25,1,1,153.85,0
Anaru Kitchen,384355, b Williams,12,9,14,1,0,133.33,0
Mitchell Santner,502714,not out ,23,11,19,2,1,209.09,0
Doug Bracewell,362541,c & b Brathwaite,0,1,3,0,0,0.0,0
Tim Southee (c),232364,not out ,10,5,9,2,0,200.0,0
Chadwick Walton †,315586,c Kitchen b Rance,7,9,12,1,0,77.78,1
Chris Gayle,51880,c †Phillips b Rance,12,8,10,2,0,150.0,1
Andre Fletcher,51862,st †Phillips b Sodhi,27,25,27,3,1,108.0,1
Shai Hope,581379,c Munro b Bracewell,15,17,33,1,0,88.24,1
Jason Mohammed,230549,c Taylor b Bracewell,3,5,4,0,0,60.0,1
Rovman Powell,820351,c †Phillips b Southee,6,9,17,0,0,66.67,1
Carlos Brathwaite (c),457249,c Bruce b Southee,21,14,11,0,2,150.0,1
Ashley Nurse,315594,not out ,20,9,25,2,1,222.22,1
Kesrick Williams,450075,c †Phillips b Santner,3,5,3,0,0,60.0,1
Jerome Taylor,53191,c Bruce b Southee,20,10,12,3,1,200.0,1
Samuel Badree,51433,lbw b Rance,2,3,5,0,0,66.67,1
