Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c)†,230193,c Dunk b O'Connell,41,38,1,1,107.89,0
D'Arcy Short,308798,not out ,96,57,8,4,168.42,0
Jake Doran,605570,c & b Bowe,7,8,0,0,87.5,0
Ben McDermott,603410,not out ,27,19,0,2,142.11,0
Evan Gulbis,381183, b Botha,4,5,0,0,80.0,1
Ben Dunk,388678, b Short,20,15,2,1,133.33,1
Nick Larkin,533870,c Botha b Meredith,16,13,3,0,123.08,1
Nic Maddinson (c),333780,lbw b Botha,6,7,1,0,85.71,1
Seb Gotch †,500267,c Botha b Archer,35,26,2,1,134.62,1
Dwayne Bravo,51439,c Archer b Meredith,19,16,1,1,118.75,1
Jonathan Merlo,1088618,run out (Rose),11,9,1,0,122.22,1
Liam Plunkett,19264,c McDermott b Meredith,11,8,1,0,137.5,1
Jackson Bird,215152,c Archer b Meredith,1,2,0,0,50.0,1
Tom O'Connell,1159591,not out ,0,1,0,0,0.0,1
Liam Bowe,1076852,hit wicket b Archer,0,1,0,0,0.0,1
