Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502,c Haris Sohail b Shaheen Shah Afridi,0,1,0,0,0.0,0
Cameron Delport,322810,not out ,117,60,13,6,195.0,0
Phil Salt,669365,c Haris Sohail b Lamichhane,10,8,2,0,125.0,0
Chadwick Walton,315586, b Wiese,48,30,2,4,160.0,0
Asif Ali,494230,not out ,55,21,3,6,261.9,0
Fakhar Zaman (c),512191,c Salt b Faheem Ashraf,38,20,4,3,190.0,1
Anton Devcich,36948,c Walton b Faheem Ashraf,18,13,2,1,138.46,1
Riki Wessels †,23508, b Shadab Khan,20,11,2,1,181.82,1
Haris Sohail,318788,c Asif Ali b Faheem Ashraf,0,2,0,0,0.0,1
Sohail Akhtar,532424,c Shadab Khan b Faheem Ashraf,75,34,8,5,220.59,1
David Wiese,221140,c Mohammad Sami b Rumman Raees,12,14,1,0,85.71,1
Agha Salman,623977,c Shadab Khan b Faheem Ashraf,3,6,0,0,50.0,1
Shaheen Shah Afridi,1072470, b Faheem Ashraf,1,7,0,0,14.29,1
Haris Rauf,1161606,run out (Muhammad Musa),7,5,0,1,140.0,1
Sandeep Lamichhane,960361,not out ,6,8,0,0,75.0,1
Rahat Ali,323244,not out ,1,2,0,0,50.0,1
