Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Michael Klinger,6161,st †Peirson b Mujeeb Ur Rahman,26,29,3,0,89.66,0
Cameron Bancroft †,501011,c McCullum b Cutting,24,26,0,2,92.31,0
Mitchell Marsh (c),272450,c Lynn b Mujeeb Ur Rahman,11,17,0,0,64.71,0
Ashton Turner,500268,c sub (AI Ross) b Cutting,47,30,4,1,156.67,0
Hilton Cartwright,557295, b Doggett,2,5,0,0,40.0,0
Ashton Agar,505120,c McCullum b Pattinson,11,12,1,0,91.67,0
Nathan Coulter-Nile,261354,not out ,2,2,0,0,100.0,0
William Bosisto,530015,not out ,0,0,0,0,,0
Max Bryant,1088608,c sub (M Kelly) b Coulter-Nile,11,5,1,1,220.0,1
Brendon McCullum,37737,c sub (M Kelly) b Coulter-Nile,14,11,2,0,127.27,1
Chris Lynn (c),326637,c Klinger b Richardson,33,34,6,0,97.06,1
Matt Renshaw,722303,lbw b Behrendorff,18,15,3,0,120.0,1
Joe Burns,326632,not out ,20,25,1,1,80.0,1
Jimmy Peirson †,444970,c Marsh b Coulter-Nile,4,4,0,0,100.0,1
Ben Cutting,230371,not out ,26,16,2,2,162.5,1
