Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shai Hope †,581379,lbw b Rashid Khan,43,77,5,0,55.84,0
Evin Lewis,431901, b Javed Ahmadi,54,75,6,1,72.0,0
Shimron Hetmyer,670025,c Javed Ahmadi b Mohammad Nabi,34,43,2,1,79.07,0
Roston Chase,391832, b Mujeeb Ur Rahman,9,22,1,0,40.91,0
Nicholas Pooran,604302,c Sharafuddin Ashraf b Naveen-ul-Haq,67,50,7,3,134.0,0
Kieron Pollard (c),230559,c & b Sharafuddin Ashraf,3,5,0,0,60.0,0
Jason Holder,391485,run out (Mujeeb Ur Rahman/†Ikram Alikhil),9,13,0,0,69.23,0
Romario Shepherd,677077,c Sharafuddin Ashraf b Naveen-ul-Haq,6,9,0,0,66.67,0
Alzarri Joseph,670031,not out ,1,4,0,0,25.0,0
Hayden Walsh,443263,c Rashid Khan b Naveen-ul-Haq,4,2,1,0,200.0,0
Hazratullah Zazai,793457,c Cottrell b Chase,23,30,1,2,76.67,1
Javed Ahmadi,308235,c & b Cottrell,0,4,0,0,0.0,1
Rahmat Shah,533956,run out (Pollard/Joseph),33,54,4,0,61.11,1
Ikram Alikhil †,935553,c Holder b Chase,19,36,2,0,52.78,1
Asghar Afghan,320652,c Lewis b Chase,3,8,0,0,37.5,1
Najibullah Zadran,524049,c †Pooran b Cottrell,56,66,7,1,84.85,1
Mohammad Nabi,25913,lbw b Walsh,32,38,5,0,84.21,1
Rashid Khan (c),793463,st †Pooran b Walsh,2,9,0,0,22.22,1
Sharafuddin Ashraf,633362,c Hetmyer b Walsh,13,16,1,0,81.25,1
Mujeeb Ur Rahman,974109,c Shepherd b Cottrell,0,3,0,0,0.0,1
Naveen-ul-Haq,793447,not out ,8,11,1,0,72.73,1
