Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Phil Salt,669365,c Turner b Richardson,51,31,4,4,164.52,0
Jake Weatherald,781285,c †Inglis b Marsh,18,23,3,0,78.26,0
Alex Carey (c)†,326434,c Livingstone b Tye,15,20,1,0,75.0,0
Matt Renshaw,722303,run out (Behrendorff),3,3,0,0,100.0,0
Jonathan Wells,233680,c †Inglis b Marsh,7,9,0,0,77.78,0
Matthew Short,605575,lbw b Richardson,16,14,1,0,114.29,0
Rashid Khan,793463,c Roy b Tye,29,13,1,3,223.08,0
Daniel Worrall,557298,c Hardie b Richardson,8,6,0,0,133.33,0
Danny Briggs,310107,not out ,0,2,0,0,0.0,0
Josh Inglis †,662235, b Agar,16,11,2,1,145.45,1
Jason Roy,298438,c Salt b Worrall,21,11,3,1,190.91,1
Colin Munro,232359,c †Carey b Rashid Khan,5,8,1,0,62.5,1
Liam Livingstone,403902,c Rashid Khan b Siddle,22,24,0,1,91.67,1
Mitchell Marsh,272450,c Wells b Briggs,1,7,0,0,14.29,1
Ashton Turner (c),500268,lbw b Agar,2,6,0,0,33.33,1
Aaron Hardie,1124283,c †Carey b Rashid Khan,0,2,0,0,0.0,1
Jhye Richardson,774223, b Briggs,7,9,1,0,77.78,1
Andrew Tye,459508, b Siddle,13,8,3,0,162.5,1
Jason Behrendorff,272477,not out ,6,4,1,0,150.0,1
Fawad Ahmed,240609, b Worrall,0,2,0,0,0.0,1
