Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Guptill b Boult,15,26,33,2,0,57.69,0
Jonny Bairstow,297433, b Sodhi,19,39,74,1,0,48.72,0
Joe Root,303669,c Sodhi b de Grandhomme,20,22,26,3,0,90.91,0
Eoin Morgan (c),24598, b Southee,48,71,83,3,1,67.61,0
Ben Stokes,311158,c Munro b Sodhi,39,73,88,2,0,53.42,0
Jos Buttler †,308967,c †Latham b Sodhi,29,23,31,3,1,126.09,0
Moeen Ali,8917,run out (de Grandhomme/Southee),23,19,35,2,0,121.05,0
Chris Woakes,247235,c Williamson b Boult,16,15,18,2,0,106.67,0
Adil Rashid,244497,run out (Boult),11,8,10,2,0,137.5,0
Tom Curran,550235,not out ,2,2,7,0,0,100.0,0
Mark Wood,351588,run out (Nicholls/Boult),1,2,3,0,0,50.0,0
Martin Guptill,226492,c Curran b Woakes,3,4,9,0,0,75.0,1
Colin Munro,232359,c Stokes b Rashid,49,62,70,7,0,79.03,1
Kane Williamson (c),277906,not out ,112,143,202,6,2,78.32,1
Mark Chapman,438563,c Morgan b Ali,8,14,13,1,0,57.14,1
Tom Latham †,388802,lbw b Ali,0,1,4,0,0,0.0,1
Henry Nicholls,539511,lbw b Rashid,0,3,5,0,0,0.0,1
Colin de Grandhomme,55395,c Woakes b Ali,3,8,8,0,0,37.5,1
Mitchell Santner,502714,run out (Woakes),41,54,84,3,0,75.93,1
Tim Southee,232364,c Stokes b Woakes,7,8,10,1,0,87.5,1
Ish Sodhi,559066,not out ,2,3,16,0,0,66.67,1
