Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492, b Rabada,4,16,17,1,0,25.0,0
Dean Brownlie,4493,lbw b Phehlukwayo,24,37,49,3,0,64.86,0
Kane Williamson (c),277906,run out (de Villiers/†de Kock),9,16,28,1,0,56.25,0
Ross Taylor,38699,lbw b Phehlukwayo,8,12,20,1,0,66.67,0
Luke Ronchi †,7502,c †de Kock b Morris,8,20,34,1,0,40.0,0
James Neesham,355269,c Duminy b Rabada,24,24,33,4,1,100.0,0
Mitchell Santner,502714,run out (Duminy),24,50,63,3,0,48.0,0
Colin de Grandhomme,55395,c †de Kock b Rabada,32,48,78,1,1,66.67,0
Tim Southee,232364,c & b Imran Tahir,6,7,7,0,1,85.71,0
Jeetan Patel,38141,lbw b Imran Tahir,0,5,7,0,0,0.0,0
Trent Boult,277912,not out ,0,12,15,0,0,0.0,0
Quinton de Kock †,379143,c Williamson b Patel,6,10,7,1,0,60.0,1
Hashim Amla,43906,c Santner b de Grandhomme,8,28,47,1,0,28.57,1
Faf du Plessis,44828,not out ,51,90,136,6,0,56.67,1
Jean-Paul Duminy,44932,c Santner b Patel,3,10,15,0,0,30.0,1
AB de Villiers (c),44936,c †Ronchi b Neesham,23,21,34,2,2,109.52,1
David Miller,321777,not out ,45,35,45,6,2,128.57,1
