Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sunil Narine,230558,c Pietersen b Boland,21,13,2,1,161.54,0
Aaron Finch (c),5334, b Faulkner,30,24,2,1,125.0,0
Marcus Harris,434813,st †Harper b Zampa,9,10,1,0,90.0,0
Cameron White,8291,not out ,64,43,4,2,148.84,0
Tom Cooper,219885,c Faulkner b Stoinis,36,25,2,1,144.0,0
Trent Lawford,685869,not out ,4,5,0,0,80.0,0
Glenn Maxwell,325026, b Cooper,1,3,0,0,33.33,1
Luke Wright,23460, b Hogg,44,40,4,0,110.0,1
Kevin Pietersen,19296,c Finch b Stevenson,15,8,2,0,187.5,1
David Hussey (c),5766, b Hogg,20,13,4,0,153.85,1
James Faulkner,270484,c Finch b Tremain,25,24,0,1,104.17,1
Marcus Stoinis,325012,not out ,18,12,1,0,150.0,1
Sam Harper †,772361,lbw b Hogg,2,2,0,0,100.0,1
Adam Zampa,379504,run out (Lawford/†Nevill),7,4,1,0,175.0,1
Ben Hilfenhaus,5941,run out (Harris/†Nevill/Narine),1,1,0,0,100.0,1
Scott Boland,446548,run out (Stevenson/†Nevill),1,1,0,0,100.0,1
Michael Beer,307495,not out ,7,3,1,0,233.33,1
