Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shai Hope,581379,run out (Rahul/Pandey),14,10,3,0,140.0,0
Denesh Ramdin †,52917,c †Karthik b Yadav,2,5,0,0,40.0,0
Shimron Hetmyer,670025,c †Karthik b Bumrah,10,7,2,0,142.86,0
Kieron Pollard,230559,c Pandey b Pandya,14,26,0,1,53.85,0
Darren Bravo,277472,c Dhawan b Kuldeep Yadav,5,10,0,0,50.0,0
Rovman Powell,820351,c †Karthik b Kuldeep Yadav,4,13,0,0,30.77,0
Carlos Brathwaite (c),457249,lbw b Kuldeep Yadav,4,11,0,0,36.36,0
Fabian Allen,670013,c Yadav b Ahmed,27,20,4,0,135.0,0
Keemo Paul,677081,not out ,15,13,2,0,115.38,0
Khary Pierre,581160,not out ,9,5,2,0,180.0,0
Rohit Sharma (c),34102,c †Ramdin b Thomas,6,6,1,0,100.0,1
Shikhar Dhawan,28235, b Thomas,3,8,0,0,37.5,1
KL Rahul,422108,c Bravo b Brathwaite,16,22,2,0,72.73,1
Rishabh Pant,931581,c Bravo b Brathwaite,1,4,0,0,25.0,1
Manish Pandey,290630,c & b Pierre,19,24,2,0,79.17,1
Dinesh Karthik †,30045,not out ,31,34,3,1,91.18,1
Krunal Pandya,471342,not out ,21,9,3,0,233.33,1
