Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108,c †Buttler b Kulkarni,4,4,3,1,0,100.0,0
Chris Gayle,51880,c Tripathi b Stokes,79,47,73,8,4,168.09,0
Mayank Agarwal,398438,c Kulkarni b Gowtham,22,24,35,1,2,91.67,0
Sarfaraz Khan,642525,not out ,46,29,61,6,1,158.62,0
Nicholas Pooran †,604302,c Rahane b Stokes,12,14,21,1,0,85.71,0
Mandeep Singh,398506,not out ,5,2,5,0,0,250.0,0
Ajinkya Rahane (c),277916, b Ashwin,27,20,36,4,0,135.0,1
Jos Buttler †,308967,run out (Ashwin),69,43,54,10,2,160.47,1
Sanju Samson,425943,c Ashwin b Curran,30,25,45,0,1,120.0,1
Steven Smith,267192,c Rahul b Curran,20,16,23,1,1,125.0,1
Ben Stokes,311158,c sub (KK Nair) b Mujeeb Ur Rahman,6,2,5,0,1,300.0,1
Rahul Tripathi,446763,c Rahul b Mujeeb Ur Rahman,1,4,4,0,0,25.0,1
Krishnappa Gowtham,424377,c Mohammed Shami b Rajpoot,3,4,12,0,0,75.0,1
Jofra Archer,669855,run out (†Pooran/Mohammed Shami),2,2,4,0,0,100.0,1
Jaydev Unadkat,390484,c & b Rajpoot,1,2,2,0,0,50.0,1
Shreyas Gopal,344580,not out ,1,1,4,0,0,100.0,1
Dhawal Kulkarni,277955,not out ,5,3,2,1,0,166.67,1
