Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Cameron Bancroft †,501011,lbw b McAndrew,8,10,1,0,80.0,0
Shaun Marsh,6683,not out ,96,55,5,5,174.55,0
Mitchell Marsh (c),272450,c Sandhu b Green,31,23,4,0,134.78,0
Ashton Turner,500268,c Jordan b Green,4,7,0,0,57.14,0
Hilton Cartwright,557295,lbw b Sandhu,20,14,2,1,142.86,0
Nick Hobson,779929,not out ,15,11,1,1,136.36,0
Shane Watson (c),8180,c Tye b Behrendorff,8,14,1,0,57.14,1
Matthew Gilkes †,1081730,c MR Marsh b Tye,51,38,4,3,134.21,1
Callum Ferguson,5236,not out ,113,53,8,8,213.21,1
Anton Devcich,36948,lbw b Usman Qadir,1,4,0,0,25.0,1
Daniel Sams,826901, b Kelly,1,5,0,0,20.0,1
Chris Green,787073,not out ,0,2,0,0,0.0,1
