Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner (c),219889,c Gambhir b Woakes,126,59,80,10,8,213.56,0
Shikhar Dhawan,28235,run out (Kuldeep Yadav),29,30,60,2,1,96.67,0
Kane Williamson,277906,run out (Coulter-Nile/†Uthappa),40,25,39,5,0,160.0,0
Yuvraj Singh,36084,not out ,6,6,19,0,0,100.0,0
Sunil Narine,230558,c Warner b Mohammed Siraj,1,4,5,0,0,25.0,1
Gautam Gambhir (c),28763,c Rashid Khan b Kaul,11,11,11,2,0,100.0,1
Robin Uthappa †,35582,c Warner b Mohammed Siraj,53,28,55,4,4,189.29,1
Manish Pandey,290630,c & b Kumar,39,29,40,3,0,134.48,1
Yusuf Pathan,32498,c Kaul b Rashid Khan,12,13,23,0,0,92.31,1
Sheldon Jackson,237696,c Rashid Khan b Kumar,16,17,28,1,0,94.12,1
Colin de Grandhomme,55395,c Rashid Khan b Kaul,18,15,19,1,1,120.0,1
Chris Woakes,247235,not out ,6,3,5,1,0,200.0,1
