Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner (c),219889, b Unadkat,43,40,75,3,1,107.5,0
Shikhar Dhawan,28235,c Tripathi b Imran Tahir,30,29,36,5,0,103.45,0
Kane Williamson,277906,lbw b Christian,21,14,18,1,1,150.0,0
Moises Henriques,5961,not out ,55,28,35,6,2,196.43,0
Deepak Hooda,497121,not out ,19,10,15,2,1,190.0,0
Ajinkya Rahane,277916,c Kaul b Bipul Sharma,2,7,12,0,0,28.57,1
Rahul Tripathi,446763,run out (Rashid Khan),59,41,59,6,3,143.9,1
Steven Smith (c),267192, b Rashid Khan,27,21,32,1,2,128.57,1
MS Dhoni †,28081,not out ,61,34,56,5,3,179.41,1
Ben Stokes,311158,c sub (V Shankar) b Kumar,10,9,14,1,0,111.11,1
Manoj Tiwary,35565,not out ,17,8,27,3,0,212.5,1
