Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shaun Marsh,6683,c & b Lamichhane,63,43,7,2,146.51,0
Marcus Harris,434813,run out (Cartwright),42,32,3,2,131.25,0
Beau Webster,381329,c †Gotch b Lamichhane,25,15,1,2,166.67,0
Dan Christian (c),4864,c Dunk b Haris Rauf,12,10,0,1,120.0,0
Tom Cooper,219885,c Maxwell b Coulter-Nile,15,13,3,0,115.38,0
Sam Harper †,772361,c Morris b Coulter-Nile,0,1,0,0,0.0,0
Samit Patel,18632,not out ,1,1,0,0,100.0,0
Will Sutherland,1076722,run out (Stoinis/†Gotch),1,5,0,0,20.0,0
Marcus Stoinis,325012,c Sutherland b Patel,0,3,0,0,0.0,1
Hilton Cartwright,557295, b Boyce,35,21,4,1,166.67,1
Ben Dunk,388678,c Webster b Gleeson,14,15,1,0,93.33,1
Nick Larkin,533870,not out ,33,28,1,1,117.86,1
Glenn Maxwell (c),325026,not out ,83,45,1,7,184.44,1
